locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCBEONCI_00360	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NCBEONCI_00361	CDS	1122			COG0327	GTP cyclohydrolase 1 type 2 
NCBEONCI_00362	CDS	762	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
NCBEONCI_00363	CDS	363	cccA_1		COG2010	Cytochrome c-550
NCBEONCI_00364	CDS	516				hypothetical protein
NCBEONCI_00365	CDS	1128	sigA		COG0568	RNA polymerase sigma factor SigA
NCBEONCI_00366	CDS	1800	dnaG	2.7.7.-		DNA primase
NCBEONCI_00367	CDS	801	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
NCBEONCI_00368	CDS	597	ccpN		COG0517	Transcriptional repressor CcpN
NCBEONCI_00369	CDS	777	recO		COG1381	DNA repair protein RecO
NCBEONCI_00370	CDS	144				hypothetical protein
NCBEONCI_00371	CDS	909	era		COG1159	GTPase Era
NCBEONCI_00372	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
NCBEONCI_00373	CDS	354	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
NCBEONCI_00374	CDS	471	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
NCBEONCI_00375	CDS	2103	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
NCBEONCI_00376	CDS	963			COG1702	PhoH-like protein
NCBEONCI_00377	CDS	1188				hypothetical protein
NCBEONCI_00378	CDS	294				hypothetical protein
NCBEONCI_00379	CDS	447	yqeY		COG1610	putative protein YqeY
NCBEONCI_00380	CDS	174	rpsU			30S ribosomal protein S21
NCBEONCI_00381	CDS	936				hypothetical protein
NCBEONCI_00382	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
NCBEONCI_00383	CDS	1350	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NCBEONCI_00384	CDS	777	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
NCBEONCI_00385	CDS	948	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NCBEONCI_00386	CDS	1146	dnaJ			Chaperone protein DnaJ
NCBEONCI_00387	CDS	1818	dnaK		COG0443	Chaperone protein DnaK
NCBEONCI_00388	CDS	663	grpE		COG0576	Protein GrpE
NCBEONCI_00389	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
NCBEONCI_00390	CDS	1140	hemW		COG0635	Heme chaperone HemW
NCBEONCI_00391	CDS	1830	lepA	3.6.5.-		Elongation factor 4
NCBEONCI_00392	CDS	339				hypothetical protein
NCBEONCI_00393	CDS	1200				hypothetical protein
NCBEONCI_00394	CDS	1119	gpr	3.4.24.78		Germination protease
NCBEONCI_00395	CDS	270	rpsT		COG0268	30S ribosomal protein S20
NCBEONCI_00396	CDS	1020	yqeN		COG1466	putative protein YqeN
NCBEONCI_00397	CDS	135				hypothetical protein
NCBEONCI_00398	CDS	2247	comEC		COG0658	ComE operon protein 3
NCBEONCI_00399	CDS	468	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
NCBEONCI_00400	CDS	612	comEA		COG1555	ComE operon protein 1
NCBEONCI_00401	CDS	819	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
NCBEONCI_00402	CDS	744	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
NCBEONCI_00403	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
NCBEONCI_00404	CDS	570				hypothetical protein
NCBEONCI_00405	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
NCBEONCI_00406	CDS	831	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NCBEONCI_00407	CDS	1110	yqeH		COG1161	putative protein YqeH
NCBEONCI_00408	CDS	516				hypothetical protein
NCBEONCI_00409	CDS	141	sda			Sporulation inhibitor sda
NCBEONCI_00410	CDS	780	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
NCBEONCI_00411	CDS	540				hypothetical protein
NCBEONCI_00412	CDS	792	pomA		COG1291	Chemotaxis protein PomA
NCBEONCI_00413	CDS	747	motB		COG1360	Motility protein B
NCBEONCI_00414	CDS	1026				Sodium-lithium/proton antiporter
NCBEONCI_00415	CDS	1266	gltT			Proton/sodium-glutamate symport protein
NCBEONCI_00416	CDS	714	sigK			RNA polymerase sigma-28 factor
NCBEONCI_00417	CDS	144				hypothetical protein
NCBEONCI_00418	CDS	246				hypothetical protein
NCBEONCI_00419	CDS	1134	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
NCBEONCI_00420	CDS	930	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
NCBEONCI_00421	CDS	711	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NCBEONCI_00422	CDS	648	yrrT	2.1.1.-		putative methyltransferase YrrT
NCBEONCI_00423	CDS	210				hypothetical protein
NCBEONCI_00424	CDS	633				hypothetical protein
NCBEONCI_00425	CDS	1767	pbpI		COG0768	Penicillin-binding protein 4B
NCBEONCI_00426	CDS	477	greA		COG0782	Transcription elongation factor GreA
NCBEONCI_00427	CDS	636	udk	2.7.1.48	COG0572	Uridine kinase
NCBEONCI_00428	CDS	1272				hypothetical protein
NCBEONCI_00429	CDS	930	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
NCBEONCI_00430	CDS	654	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
NCBEONCI_00431	CDS	1092	mltG_2	4.2.2.-		Endolytic murein transglycosylase
NCBEONCI_00432	CDS	297				hypothetical protein
NCBEONCI_00433	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NCBEONCI_00434	CDS	267				hypothetical protein
NCBEONCI_00435	CDS	2637	alaS	6.1.1.7		Alanine--tRNA ligase
NCBEONCI_00436	CDS	1062			COG0628	Putative transport protein
NCBEONCI_00437	CDS	135				hypothetical protein
NCBEONCI_00438	CDS	192				hypothetical protein
NCBEONCI_00439	CDS	474				hypothetical protein
NCBEONCI_00440	CDS	2364	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NCBEONCI_00441	CDS	663	yrrB			TPR repeat-containing protein YrrB
NCBEONCI_00442	CDS	1116	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NCBEONCI_00443	CDS	1143	iscS_1	2.8.1.7		Cysteine desulfurase IscS
NCBEONCI_00444	CDS	417	cymR			HTH-type transcriptional regulator CymR
NCBEONCI_00445	CDS	543				hypothetical protein
NCBEONCI_00446	CDS	1296			COG2256	putative AAA domain-containing protein
NCBEONCI_00447	CDS	651	rsfA_1			Prespore-specific transcriptional regulator RsfA
NCBEONCI_00448	CDS	762				hypothetical protein
NCBEONCI_00449	CDS	1773	aspS	6.1.1.12		Aspartate--tRNA ligase
NCBEONCI_00450	CDS	1281	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
NCBEONCI_00451	CDS	1524	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
NCBEONCI_00452	CDS	564	ahpC_1	1.11.1.15		Alkyl hydroperoxide reductase C
NCBEONCI_00453	CDS	174				hypothetical protein
NCBEONCI_00454	CDS	459	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
NCBEONCI_00455	CDS	2199	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
NCBEONCI_00456	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
NCBEONCI_00457	CDS	2358				hypothetical protein
NCBEONCI_00458	CDS	903	mneP		COG0053	Manganese efflux system protein MneP
NCBEONCI_00459	CDS	123				hypothetical protein
NCBEONCI_00460	CDS	2253	secDF		COG0341	Protein translocase subunit SecDF
NCBEONCI_00461	CDS	291	comN			Post-transcriptional regulator ComN
NCBEONCI_00462	CDS	1563	spoVB		COG2244	Stage V sporulation protein B
NCBEONCI_00463	CDS	384				hypothetical protein
NCBEONCI_00464	CDS	276	yajC		COG1862	Sec translocon accessory complex subunit YajC
NCBEONCI_00465	CDS	1143	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NCBEONCI_00466	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
NCBEONCI_00467	CDS	207				hypothetical protein
NCBEONCI_00468	CDS	1002	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NCBEONCI_00469	CDS	585	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
NCBEONCI_00470	CDS	483	bofC			Protein BofC
NCBEONCI_00471	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
NCBEONCI_00472	CDS	735				hypothetical protein
NCBEONCI_00473	CDS	741	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
NCBEONCI_00474	CDS	945				hypothetical protein
NCBEONCI_00475	CDS	1617				hypothetical protein
NCBEONCI_00476	CDS	1107	nadA	2.5.1.72	COG0379	Quinolinate synthase A
NCBEONCI_00477	CDS	831	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
NCBEONCI_00478	CDS	1563	nadB	1.4.3.16	COG0029	L-aspartate oxidase
NCBEONCI_00479	CDS	1146	nifS	2.8.1.7	COG1104	Putative cysteine desulfurase NifS
NCBEONCI_00480	CDS	540	nadR		COG1827	Transcription repressor NadR
NCBEONCI_00481	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
NCBEONCI_00482	CDS	444				hypothetical protein
NCBEONCI_00483	CDS	1302	obg	3.6.5.-	COG0536	GTPase Obg
NCBEONCI_00484	CDS	561	spo0B	2.7.-.-		Sporulation initiation phosphotransferase B
NCBEONCI_00485	CDS	291	rpmA		COG0211	50S ribosomal protein L27
NCBEONCI_00486	CDS	333				hypothetical protein
NCBEONCI_00487	CDS	309	rplU		COG0261	50S ribosomal protein L21
NCBEONCI_00488	CDS	861	spoIVFB	3.4.24.-	COG1994	Stage IV sporulation protein FB
NCBEONCI_00489	CDS	768	spoIVFA		COG0739	Stage IV sporulation protein FA
NCBEONCI_00490	CDS	804	minD		COG2894	Septum site-determining protein MinD
NCBEONCI_00491	CDS	693	minC		COG0850	Septum site-determining protein MinC
NCBEONCI_00492	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
NCBEONCI_00493	CDS	867	mreC		COG1792	Cell shape-determining protein MreC
NCBEONCI_00494	CDS	1023	mreB		COG1077	Cell shape-determining protein MreB
NCBEONCI_00495	CDS	681				hypothetical protein
NCBEONCI_00496	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
NCBEONCI_00497	CDS	1125				hypothetical protein
NCBEONCI_00498	CDS	432				hypothetical protein
NCBEONCI_00499	CDS	669				hypothetical protein
NCBEONCI_00500	CDS	576				hypothetical protein
NCBEONCI_00501	CDS	933				hypothetical protein
NCBEONCI_00502	CDS	756	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
NCBEONCI_00503	CDS	480				hypothetical protein
NCBEONCI_00504	CDS	1212	epsF		COG1459	Type II secretion system protein F
NCBEONCI_00505	CDS	1056	pilT		COG2805	Twitching mobility protein
NCBEONCI_00506	CDS	1665				hypothetical protein
NCBEONCI_00507	CDS	1368				hypothetical protein
NCBEONCI_00508	CDS	1341				hypothetical protein
NCBEONCI_00509	CDS	612				hypothetical protein
NCBEONCI_00510	CDS	576				hypothetical protein
NCBEONCI_00511	CDS	1578				hypothetical protein
NCBEONCI_00512	CDS	2007				hypothetical protein
NCBEONCI_00513	CDS	1305	fpgS	6.3.2.17		Folylpolyglutamate synthase
NCBEONCI_00514	CDS	2643	valS	6.1.1.9		Valine--tRNA ligase
NCBEONCI_00515	CDS	189				hypothetical protein
NCBEONCI_00516	CDS	1032				hypothetical protein
NCBEONCI_00517	CDS	1065				hypothetical protein
NCBEONCI_00518	CDS	1290	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NCBEONCI_00519	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
NCBEONCI_00520	CDS	771				hypothetical protein
NCBEONCI_00521	CDS	930	hemC	2.5.1.61		Porphobilinogen deaminase
NCBEONCI_00522	CDS	816	ccsA_2			Cytochrome c biogenesis protein CcsA
NCBEONCI_00523	CDS	1368	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NCBEONCI_00524	CDS	486				hypothetical protein
NCBEONCI_00525	CDS	588	engB		COG0218	putative GTP-binding protein EngB
NCBEONCI_00526	CDS	2328	lon1	3.4.21.53	COG0466	Lon protease 1
NCBEONCI_00527	CDS	1677	lon2	3.4.21.53	COG1067	Lon protease 2
NCBEONCI_00528	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
NCBEONCI_00529	CDS	1287	tig	5.2.1.8	COG0544	Trigger factor
NCBEONCI_00530	CDS	984				hypothetical protein
NCBEONCI_00531	CDS	594	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
NCBEONCI_00532	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NCBEONCI_00533	CDS	1116	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NCBEONCI_00534	CDS	1548	leuA	2.3.3.13		2-isopropylmalate synthase
NCBEONCI_00535	CDS	1026	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NCBEONCI_00536	CDS	519	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
NCBEONCI_00537	CDS	1734	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
NCBEONCI_00538	CDS	246				hypothetical protein
NCBEONCI_00539	CDS	900	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NCBEONCI_00540	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
NCBEONCI_00541	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NCBEONCI_00542	CDS	768	rph	2.7.7.56	COG0689	Ribonuclease PH
NCBEONCI_00543	CDS	1077	gerM		COG5401	Spore germination protein GerM
NCBEONCI_00544	CDS	795	murI	5.1.1.3		Glutamate racemase
NCBEONCI_00545	CDS	444				hypothetical protein
NCBEONCI_00546	CDS	225	gerE		COG2771	Spore germination protein GerE
NCBEONCI_00547	CDS	762	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
NCBEONCI_00548	CDS	1758	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
NCBEONCI_00549	CDS	609	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
NCBEONCI_00550	CDS	453	yslB			putative protein YslB
NCBEONCI_00551	CDS	1773	uvrC		COG0322	UvrABC system protein C
NCBEONCI_00552	CDS	351				hypothetical protein
NCBEONCI_00553	CDS	1125	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
NCBEONCI_00554	CDS	516	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
NCBEONCI_00555	CDS	981	ssuA_1			Putative aliphatic sulfonates-binding protein
NCBEONCI_00556	CDS	783	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NCBEONCI_00557	CDS	786	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NCBEONCI_00558	CDS	999	ssuA_2			Putative aliphatic sulfonates-binding protein
NCBEONCI_00559	CDS	315	trxA		COG0526	Thioredoxin
NCBEONCI_00560	CDS	978	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
NCBEONCI_00561	CDS	777	fixA			Protein FixA
NCBEONCI_00562	CDS	774	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
NCBEONCI_00563	CDS	588	fadR			Fatty acid metabolism regulator protein
NCBEONCI_00564	CDS	1695	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NCBEONCI_00565	CDS	165				hypothetical protein
NCBEONCI_00566	CDS	408				hypothetical protein
NCBEONCI_00567	CDS	2355	mutS2	3.1.-.-		Endonuclease MutS2
NCBEONCI_00568	CDS	1728	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
NCBEONCI_00569	CDS	540				hypothetical protein
NCBEONCI_00570	CDS	276	zapA		COG3027	Cell division protein ZapA
NCBEONCI_00571	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
NCBEONCI_00572	CDS	3165	smc_1			Chromosome partition protein Smc
NCBEONCI_00573	CDS	453				hypothetical protein
NCBEONCI_00574	CDS	1275	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
NCBEONCI_00575	CDS	354	crcB_1			Putative fluoride ion transporter CrcB
NCBEONCI_00576	CDS	402	crcB_2			Putative fluoride ion transporter CrcB
NCBEONCI_00577	CDS	780	modA		COG0725	Molybdate-binding protein ModA
NCBEONCI_00578	CDS	2415	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
NCBEONCI_00579	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
NCBEONCI_00580	CDS	756		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
NCBEONCI_00581	CDS	525	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
NCBEONCI_00582	CDS	210	sspI			Small, acid-soluble spore protein I
NCBEONCI_00583	CDS	1161	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
NCBEONCI_00584	CDS	486				hypothetical protein
NCBEONCI_00585	CDS	252				hypothetical protein
NCBEONCI_00586	CDS	360	rplT		COG0292	50S ribosomal protein L20
NCBEONCI_00587	CDS	201	rpmI		COG0291	50S ribosomal protein L35
NCBEONCI_00588	CDS	474	infC			Translation initiation factor IF-3
NCBEONCI_00589	CDS	1950	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
NCBEONCI_00590	CDS	876				hypothetical protein
NCBEONCI_00591	CDS	942	dnaI		COG1484	Primosomal protein DnaI
NCBEONCI_00592	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
NCBEONCI_00593	CDS	462	nrdR		COG1327	Transcriptional repressor NrdR
NCBEONCI_00594	CDS	399				hypothetical protein
NCBEONCI_00595	CDS	375	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
NCBEONCI_00596	CDS	1029	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
NCBEONCI_00597	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
NCBEONCI_00598	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
NCBEONCI_00599	CDS	2631	polA	2.7.7.7		DNA polymerase I
NCBEONCI_00600	CDS	1752	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
NCBEONCI_00601	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
NCBEONCI_00602	CDS	468	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
NCBEONCI_00603	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
NCBEONCI_00604	CDS	1272	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
NCBEONCI_00605	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
NCBEONCI_00606	CDS	456				hypothetical protein
NCBEONCI_00607	CDS	1119				Sodium-lithium/proton antiporter
NCBEONCI_00608	CDS	1764	pyk	2.7.1.40		Pyruvate kinase
NCBEONCI_00609	CDS	960	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
NCBEONCI_00610	CDS	978	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NCBEONCI_00611	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NCBEONCI_00612	CDS	618	nanR			HTH-type transcriptional repressor NanR
NCBEONCI_00613	CDS	3282	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NCBEONCI_00614	CDS	342	ytrH			Sporulation membrane protein YtrH
NCBEONCI_00615	CDS	504	ytrI			Sporulation membrane protein YtrI
NCBEONCI_00616	CDS	948	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
NCBEONCI_00617	CDS	309				hypothetical protein
NCBEONCI_00618	CDS	363				hypothetical protein
NCBEONCI_00619	CDS	1308	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
NCBEONCI_00620	CDS	681				hypothetical protein
NCBEONCI_00621	CDS	1095		3.4.-.-		putative peptidase
NCBEONCI_00622	CDS	1116	ald_1	1.4.1.1		Alanine dehydrogenase
NCBEONCI_00623	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NCBEONCI_00624	CDS	144				hypothetical protein
NCBEONCI_00625	CDS	447				Putative universal stress protein
NCBEONCI_00626	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NCBEONCI_00627	CDS	1221	argG	6.3.4.5		Argininosuccinate synthase
NCBEONCI_00628	CDS	333				hypothetical protein
NCBEONCI_00629	CDS	231				hypothetical protein
NCBEONCI_00630	CDS	1662	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCBEONCI_00631	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
NCBEONCI_00632	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
NCBEONCI_00633	CDS	990				hypothetical protein
NCBEONCI_00634	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
NCBEONCI_00635	CDS	480	ytfJ		COG3874	putative spore protein YtfJ
NCBEONCI_00636	CDS	690				hypothetical protein
NCBEONCI_00637	CDS	471				hypothetical protein
NCBEONCI_00638	CDS	1008	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
NCBEONCI_00639	CDS	804	nadK	2.7.1.23		NAD kinase
NCBEONCI_00640	CDS	1596	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCBEONCI_00641	CDS	207				Small, acid-soluble spore protein 1
NCBEONCI_00642	CDS	1212	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
NCBEONCI_00643	CDS	1146	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
NCBEONCI_00644	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
NCBEONCI_00645	CDS	825	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
NCBEONCI_00646	CDS	477	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
NCBEONCI_00647	CDS	1836				hypothetical protein
NCBEONCI_00648	CDS	198				hypothetical protein
NCBEONCI_00649	CDS	603	rpsD			30S ribosomal protein S4
NCBEONCI_00650	CDS	1032				hypothetical protein
NCBEONCI_00651	CDS	1632	panF_1		COG4145	Sodium/pantothenate symporter
NCBEONCI_00652	CDS	129				hypothetical protein
NCBEONCI_00653	CDS	825	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
NCBEONCI_00654	CDS	1461	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
NCBEONCI_00655	CDS	1260	tyrS	6.1.1.1		Tyrosine--tRNA ligase
NCBEONCI_00656	CDS	2760	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
NCBEONCI_00657	CDS	1716	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCBEONCI_00658	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
NCBEONCI_00659	CDS	645	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
NCBEONCI_00660	CDS	1170	acuC			Acetoin utilization protein AcuC
NCBEONCI_00661	CDS	996	ccpA_1		COG1609	Catabolite control protein A
NCBEONCI_00662	CDS	1083	aroA		COG1605	Protein AroA(G)
NCBEONCI_00663	CDS	336				hypothetical protein
NCBEONCI_00664	CDS	384				hypothetical protein
NCBEONCI_00665	CDS	450				hypothetical protein
NCBEONCI_00666	CDS	1305	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
NCBEONCI_00667	CDS	3249				hypothetical protein
NCBEONCI_00668	CDS	606				hypothetical protein
NCBEONCI_00669	CDS	798				hypothetical protein
NCBEONCI_00670	CDS	531		3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
NCBEONCI_00671	CDS	1077	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
NCBEONCI_00672	CDS	297				hypothetical protein
NCBEONCI_00673	CDS	852	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
NCBEONCI_00674	CDS	651	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NCBEONCI_00675	CDS	270				hypothetical protein
NCBEONCI_00676	CDS	783				hypothetical protein
NCBEONCI_00677	CDS	2181	amyX	3.2.1.41	COG1523	Pullulanase
NCBEONCI_00678	CDS	942				hypothetical protein
NCBEONCI_00679	CDS	579	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NCBEONCI_00680	CDS	1197	yegT			Putative nucleoside transporter YegT
NCBEONCI_00681	CDS	1407		3.4.13.-		Putative dipeptidase
NCBEONCI_00682	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
NCBEONCI_00683	CDS	747	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
NCBEONCI_00684	CDS	201				hypothetical protein
NCBEONCI_00685	CDS	1626	murJ_1		COG2244	Lipid II flippase MurJ
NCBEONCI_00686	CDS	1302			COG2081	putative protein
NCBEONCI_00687	CDS	180				Sporulation protein cse60
NCBEONCI_00688	CDS	315		2.8.1.-	COG0607	Sulfurtransferase
NCBEONCI_00689	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
NCBEONCI_00690	CDS	1200	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
NCBEONCI_00691	CDS	165				hypothetical protein
NCBEONCI_00692	CDS	264				hypothetical protein
NCBEONCI_00693	CDS	960				hypothetical protein
NCBEONCI_00694	CDS	573	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
NCBEONCI_00695	CDS	1083	ytpB	4.2.3.130		Tetraprenyl-beta-curcumene synthase
