locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLBMOKII_00348	CDS	1134	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
FLBMOKII_00349	CDS	903	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
FLBMOKII_00350	CDS	747				hypothetical protein
	CRISPR	696				
FLBMOKII_00351	CDS	102				hypothetical protein
FLBMOKII_00352	CDS	900	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
FLBMOKII_00353	CDS	3249	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
FLBMOKII_00354	CDS	1062		3.4.11.25		Beta-peptidyl aminopeptidase BapA
FLBMOKII_00355	CDS	99				hypothetical protein
FLBMOKII_00356	CDS	1314				hypothetical protein
FLBMOKII_00357	CDS	423	phaJ_1	4.2.1.119		(R)-specific enoyl-CoA hydratase
FLBMOKII_00358	CDS	1338	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
FLBMOKII_00359	CDS	1155	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
FLBMOKII_00360	CDS	798	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FLBMOKII_00361	CDS	1644	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
FLBMOKII_00362	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
FLBMOKII_00363	CDS	1239	sbnD			Staphyloferrin B transporter
FLBMOKII_00364	CDS	654	liaH		COG1842	Protein LiaH
FLBMOKII_00365	CDS	522				hypothetical protein
FLBMOKII_00366	CDS	1374	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
FLBMOKII_00367	CDS	663	arlR_1		COG0745	Response regulator ArlR
FLBMOKII_00368	CDS	201				hypothetical protein
FLBMOKII_00369	CDS	1209	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
FLBMOKII_00370	CDS	300				hypothetical protein
FLBMOKII_00371	CDS	1470	panF		COG4145	Sodium/pantothenate symporter
FLBMOKII_00372	CDS	1230	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
FLBMOKII_00373	CDS	1074	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
FLBMOKII_00374	CDS	753	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FLBMOKII_00375	CDS	1446	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
FLBMOKII_00376	CDS	1719	htpX	3.4.24.-		Protease HtpX
FLBMOKII_00377	CDS	1281				IS110 family transposase ISCsa4
FLBMOKII_00378	CDS	537	yuaF			putative membrane protein YuaF
FLBMOKII_00379	CDS	1521	yqiK		COG2268	Inner membrane protein YqiK
FLBMOKII_00380	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
FLBMOKII_00381	CDS	1383	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
FLBMOKII_00382	CDS	1386	tcyP		COG1823	L-cystine uptake protein TcyP
FLBMOKII_00383	CDS	774	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
FLBMOKII_00384	CDS	1872	yxdM			ABC transporter permease protein YxdM
FLBMOKII_00385	CDS	357				hypothetical protein
FLBMOKII_00386	CDS	882				IS3 family transposase ISCce3
FLBMOKII_00387	CDS	291				hypothetical protein
FLBMOKII_00388	CDS	258				hypothetical protein
FLBMOKII_00389	CDS	1236				IS256 family transposase ISPeth3
FLBMOKII_00390	CDS	132				hypothetical protein
	CRISPR	1028				
FLBMOKII_00391	CDS	339				hypothetical protein
FLBMOKII_00392	CDS	453				hypothetical protein
FLBMOKII_00393	CDS	324				hypothetical protein
FLBMOKII_00394	CDS	561				hypothetical protein
FLBMOKII_00395	CDS	432				hypothetical protein
FLBMOKII_00396	CDS	801				IS481 family transposase ISChy6
FLBMOKII_00397	CDS	1254				IS481 family transposase ISBst1
FLBMOKII_00398	CDS	558				hypothetical protein
FLBMOKII_00399	CDS	333				hypothetical protein
FLBMOKII_00400	CDS	834				hypothetical protein
FLBMOKII_00401	CDS	588				hypothetical protein
FLBMOKII_00402	CDS	486				hypothetical protein
FLBMOKII_00403	CDS	195				hypothetical protein
FLBMOKII_00404	CDS	1191				ISL3 family transposase ISMae36
FLBMOKII_00405	CDS	1470	acp			Sodium/proton-dependent alanine carrier protein
FLBMOKII_00406	CDS	174				hypothetical protein
FLBMOKII_00407	CDS	1233	sstT		COG3633	Serine/threonine transporter SstT
FLBMOKII_00408	CDS	1494	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
FLBMOKII_00409	CDS	411				hypothetical protein
FLBMOKII_00410	CDS	111				hypothetical protein
FLBMOKII_00411	CDS	783				hypothetical protein
FLBMOKII_00412	CDS	672				IS256 family transposase IS654
FLBMOKII_00413	CDS	558				hypothetical protein
FLBMOKII_00414	CDS	1254				IS481 family transposase ISBst1
FLBMOKII_00415	CDS	801				IS481 family transposase ISChy6
FLBMOKII_00416	CDS	120				hypothetical protein
FLBMOKII_00417	CDS	318				hypothetical protein
FLBMOKII_00418	CDS	1278				IS110 family transposase ISCsa4
FLBMOKII_00419	CDS	132				hypothetical protein
FLBMOKII_00420	CDS	852				hypothetical protein
FLBMOKII_00421	CDS	651				IS1182 family transposase ISBpu1
FLBMOKII_00422	CDS	291				hypothetical protein
FLBMOKII_00423	CDS	534				hypothetical protein
FLBMOKII_00424	CDS	1617	cstA_1		COG1966	Peptide transporter CstA
FLBMOKII_00425	CDS	861				hypothetical protein
FLBMOKII_00426	CDS	195				hypothetical protein
FLBMOKII_00427	CDS	528				hypothetical protein
FLBMOKII_00428	CDS	681				hypothetical protein
FLBMOKII_00429	CDS	762	spo0M_1		COG4326	Sporulation-control protein spo0M
FLBMOKII_00430	CDS	402	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
FLBMOKII_00431	CDS	1242	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
FLBMOKII_00432	CDS	705	walR_1		COG0745	Transcriptional regulatory protein WalR
FLBMOKII_00433	CDS	2484				hypothetical protein
FLBMOKII_00434	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
FLBMOKII_00435	CDS	1170	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
FLBMOKII_00436	CDS	1044	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
FLBMOKII_00437	CDS	1191	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FLBMOKII_00438	CDS	1116				hypothetical protein
FLBMOKII_00439	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
FLBMOKII_00440	CDS	1659	malT			HTH-type transcriptional regulator MalT
FLBMOKII_00441	CDS	459				hypothetical protein
FLBMOKII_00442	CDS	333				hypothetical protein
FLBMOKII_00443	CDS	1524				hypothetical protein
FLBMOKII_00444	CDS	732				hypothetical protein
FLBMOKII_00445	CDS	414				hypothetical protein
FLBMOKII_00446	CDS	1254				IS66 family transposase ISPsy43
FLBMOKII_00447	CDS	1692	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
FLBMOKII_00448	CDS	1176	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
FLBMOKII_00449	CDS	1641	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
FLBMOKII_00450	CDS	1482	aldHT_1	1.2.1.5		Aldehyde dehydrogenase, thermostable
FLBMOKII_00451	CDS	1161	lysDH	1.4.1.18		Lysine 6-dehydrogenase
FLBMOKII_00452	CDS	1158	yfmO			Multidrug efflux protein YfmO
FLBMOKII_00453	CDS	429	yfmP		COG0789	HTH-type transcriptional regulator YfmP
FLBMOKII_00454	CDS	507	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
FLBMOKII_00455	CDS	837	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
FLBMOKII_00456	CDS	2328	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
FLBMOKII_00457	CDS	639	pucB		COG2068	Purine catabolism protein PucB
FLBMOKII_00458	CDS	1029	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
FLBMOKII_00459	CDS	456				hypothetical protein
FLBMOKII_00460	CDS	177				hypothetical protein
FLBMOKII_00461	CDS	846				hypothetical protein
FLBMOKII_00462	CDS	450	hutP			Hut operon positive regulatory protein
FLBMOKII_00463	CDS	1515	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
FLBMOKII_00464	CDS	1263	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
FLBMOKII_00465	CDS	687				hypothetical protein
FLBMOKII_00466	CDS	933	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
FLBMOKII_00467	CDS	723	lutC		COG1556	Lactate utilization protein C
FLBMOKII_00468	CDS	1431	lutB		COG1139	Lactate utilization protein B
FLBMOKII_00469	CDS	720	lutA_1		COG0247	Lactate utilization protein A
FLBMOKII_00470	CDS	723	lutR		COG2186	HTH-type transcriptional regulator LutR
FLBMOKII_00471	CDS	1677	lutP		COG1620	L-lactate permease
FLBMOKII_00472	CDS	1413		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FLBMOKII_00473	CDS	1365	lutA_2			Lactate utilization protein A
FLBMOKII_00474	CDS	1008	mreBH		COG1077	Cell shape-determining protein MreBH
FLBMOKII_00475	CDS	453	lytE_1	3.4.-.-		putative peptidoglycan endopeptidase LytE
FLBMOKII_00476	CDS	2409				hypothetical protein
FLBMOKII_00477	CDS	372				hypothetical protein
FLBMOKII_00478	CDS	564				hypothetical protein
FLBMOKII_00479	CDS	642	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
FLBMOKII_00480	CDS	654	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
FLBMOKII_00481	CDS	348	yojF			putative protein YojF
FLBMOKII_00482	CDS	771				hypothetical protein
FLBMOKII_00483	CDS	285	acyP	3.6.1.7	COG1254	Acylphosphatase
FLBMOKII_00484	CDS	747	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
FLBMOKII_00485	CDS	777	sumT_1	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
FLBMOKII_00486	CDS	612	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
FLBMOKII_00487	CDS	1161	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
FLBMOKII_00488	CDS	1074	cysP		COG0306	Sulfate permease CysP
FLBMOKII_00489	CDS	708	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
FLBMOKII_00490	CDS	225				hypothetical protein
FLBMOKII_00491	CDS	483	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
FLBMOKII_00492	CDS	834				hypothetical protein
FLBMOKII_00493	CDS	105				hypothetical protein
FLBMOKII_00494	CDS	147				hypothetical protein
FLBMOKII_00495	CDS	1134	ycaD_1			putative MFS-type transporter YcaD
FLBMOKII_00496	CDS	1053	chaA		COG0387	Ca(2+)/H(+) antiporter ChaA
FLBMOKII_00497	CDS	789	yfkD			putative protein YfkD
FLBMOKII_00498	CDS	1125				hypothetical protein
FLBMOKII_00499	CDS	1548				hypothetical protein
FLBMOKII_00500	CDS	792	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
FLBMOKII_00501	CDS	867	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
FLBMOKII_00502	CDS	1395	rlmCD_3	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
FLBMOKII_00503	CDS	609				hypothetical protein
FLBMOKII_00504	CDS	1407	hsrA			putative transport protein HsrA
FLBMOKII_00505	CDS	108				hypothetical protein
FLBMOKII_00506	CDS	282				hypothetical protein
FLBMOKII_00507	CDS	459				hypothetical protein
FLBMOKII_00508	CDS	651				IS1182 family transposase ISBpu1
FLBMOKII_00509	CDS	936				hypothetical protein
FLBMOKII_00510	CDS	180				hypothetical protein
FLBMOKII_00511	CDS	927				IS3 family transposase ISHahy4
FLBMOKII_00512	CDS	312				hypothetical protein
FLBMOKII_00513	CDS	726				hypothetical protein
FLBMOKII_00514	CDS	1167				IS256 family transposase IS654
FLBMOKII_00515	CDS	444				hypothetical protein
FLBMOKII_00516	CDS	201				hypothetical protein
FLBMOKII_00517	CDS	1071				hypothetical protein
FLBMOKII_00518	CDS	291				hypothetical protein
FLBMOKII_00519	CDS	882				IS3 family transposase ISCce3
FLBMOKII_00520	CDS	600	yvcA_1			Putative lipoprotein YvcA
FLBMOKII_00521	CDS	348				hypothetical protein
FLBMOKII_00522	CDS	600	yvcA_2			Putative lipoprotein YvcA
FLBMOKII_00523	CDS	210				hypothetical protein
FLBMOKII_00524	CDS	600	yvcA_3			Putative lipoprotein YvcA
FLBMOKII_00525	CDS	1929				hypothetical protein
FLBMOKII_00526	CDS	333				hypothetical protein
FLBMOKII_00527	CDS	294	yukE		COG4842	Protein YukE
FLBMOKII_00528	CDS	240	yukD		COG5417	ESX secretion system protein YukD
FLBMOKII_00529	CDS	1287				hypothetical protein
FLBMOKII_00530	CDS	4440	eccC		COG1674	ESX secretion system protein EccC
FLBMOKII_00531	CDS	2781				hypothetical protein
FLBMOKII_00532	CDS	483				hypothetical protein
FLBMOKII_00533	CDS	348				hypothetical protein
FLBMOKII_00534	CDS	1107				hypothetical protein
FLBMOKII_00535	CDS	351				hypothetical protein
FLBMOKII_00536	CDS	984				hypothetical protein
FLBMOKII_00537	CDS	282				hypothetical protein
FLBMOKII_00538	CDS	1623				IS1634 family transposase ISDha15
FLBMOKII_00539	CDS	882				IS3 family transposase ISCce3
FLBMOKII_00540	CDS	291				hypothetical protein
FLBMOKII_00541	CDS	561				hypothetical protein
FLBMOKII_00542	CDS	480				hypothetical protein
FLBMOKII_00543	CDS	333	yobL	3.1.-.-		Ribonuclease YobL
FLBMOKII_00544	CDS	426	yobK			Antitoxin YobK
FLBMOKII_00545	CDS	501				hypothetical protein
FLBMOKII_00546	CDS	318				hypothetical protein
FLBMOKII_00547	CDS	462				hypothetical protein
FLBMOKII_00548	CDS	327				hypothetical protein
FLBMOKII_00549	CDS	801				IS481 family transposase ISChy6
FLBMOKII_00550	CDS	1254				IS481 family transposase ISBst1
FLBMOKII_00551	CDS	558				hypothetical protein
FLBMOKII_00552	CDS	471				hypothetical protein
FLBMOKII_00553	CDS	927				IS3 family transposase ISHahy4
FLBMOKII_00554	CDS	312				hypothetical protein
FLBMOKII_00555	CDS	519				hypothetical protein
FLBMOKII_00556	CDS	357				hypothetical protein
FLBMOKII_00557	CDS	624				hypothetical protein
FLBMOKII_00558	CDS	732				hypothetical protein
FLBMOKII_00559	CDS	1026	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
FLBMOKII_00560	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
FLBMOKII_00561	CDS	1458	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
FLBMOKII_00562	CDS	786	mta		COG0789	HTH-type transcriptional activator mta
FLBMOKII_00563	CDS	1704				hypothetical protein
FLBMOKII_00564	CDS	369				hypothetical protein
FLBMOKII_00565	CDS	1503				hypothetical protein
FLBMOKII_00566	CDS	2643				hypothetical protein
FLBMOKII_00567	CDS	543	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
FLBMOKII_00568	CDS	753				hypothetical protein
FLBMOKII_00569	CDS	318				hypothetical protein
FLBMOKII_00570	CDS	1200	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FLBMOKII_00571	CDS	1182	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FLBMOKII_00572	CDS	2013	pbp		COG0768	Beta-lactam-inducible penicillin-binding protein
FLBMOKII_00573	CDS	831	gspA		COG1442	General stress protein A
FLBMOKII_00574	CDS	1569				IS1182 family transposase ISBce1
FLBMOKII_00575	CDS	183				hypothetical protein
FLBMOKII_00576	CDS	129				hypothetical protein
FLBMOKII_00577	CDS	555				hypothetical protein
FLBMOKII_00578	CDS	918				Epimerase family protein
FLBMOKII_00579	CDS	810	recX			Regulatory protein RecX
FLBMOKII_00580	CDS	336	yfhH			putative protein YfhH
FLBMOKII_00581	CDS	162				hypothetical protein
FLBMOKII_00582	CDS	981	yfhP		COG1988	putative protein YfhP
FLBMOKII_00583	CDS	489				hypothetical protein
FLBMOKII_00584	CDS	2964		1.17.1.9		Putative formate dehydrogenase
FLBMOKII_00585	CDS	399				hypothetical protein
FLBMOKII_00586	CDS	795	fdhD		COG1526	Sulfur carrier protein FdhD
FLBMOKII_00587	CDS	1278				L-lactate transporter
FLBMOKII_00588	CDS	1107	mutY	3.2.2.31		Adenine DNA glycosylase
FLBMOKII_00589	CDS	225	yfhS			putative protein YfhS
FLBMOKII_00590	CDS	750	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
FLBMOKII_00591	CDS	192	sasP-B			Small, acid-soluble spore protein gamma-type
FLBMOKII_00592	CDS	252				hypothetical protein
FLBMOKII_00593	CDS	534				hypothetical protein
FLBMOKII_00594	CDS	1743		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
FLBMOKII_00595	CDS	1023	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
FLBMOKII_00596	CDS	969	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
FLBMOKII_00597	CDS	1605	hbpA		COG0747	Heme-binding protein A
FLBMOKII_00598	CDS	975	dppB_1		COG0601	Dipeptide transport system permease protein DppB
FLBMOKII_00599	CDS	900	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
FLBMOKII_00600	CDS	1080				hypothetical protein
FLBMOKII_00601	CDS	999				hypothetical protein
FLBMOKII_00602	CDS	117				hypothetical protein
FLBMOKII_00603	CDS	462				hypothetical protein
FLBMOKII_00604	CDS	1065				IS1595 family transposase ISLca5
FLBMOKII_00605	CDS	879				IS982 family transposase ISGth1
FLBMOKII_00606	CDS	1788	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
FLBMOKII_00607	CDS	1173				hypothetical protein
FLBMOKII_00608	CDS	561				hypothetical protein
FLBMOKII_00609	CDS	1236				IS256 family transposase ISPeth3
FLBMOKII_00610	CDS	777				hypothetical protein
FLBMOKII_00611	CDS	1569				IS1182 family transposase ISBce1
FLBMOKII_00612	CDS	558				hypothetical protein
FLBMOKII_00613	CDS	1254				IS481 family transposase ISBst1
FLBMOKII_00614	CDS	801				IS481 family transposase ISChy6
FLBMOKII_00615	CDS	1098	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
FLBMOKII_00616	CDS	609				IS982 family transposase ISGth1
FLBMOKII_00617	CDS	1287	hemL1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 1
FLBMOKII_00618	CDS	1005	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FLBMOKII_00619	CDS	792				hypothetical protein
FLBMOKII_00620	CDS	786				hypothetical protein
FLBMOKII_00621	CDS	954	ldh_1	1.1.1.27		L-lactate dehydrogenase
FLBMOKII_00622	CDS	405				hypothetical protein
FLBMOKII_00623	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
FLBMOKII_00624	CDS	447	perR		COG0735	Peroxide operon regulator
FLBMOKII_00625	CDS	354				hypothetical protein
FLBMOKII_00626	CDS	879				hypothetical protein
FLBMOKII_00627	CDS	255				hypothetical protein
FLBMOKII_00628	CDS	294				hypothetical protein
FLBMOKII_00629	tRNA	76				tRNA-Val(tac)
FLBMOKII_00630	tRNA	77				tRNA-Met(cat)
FLBMOKII_00631	tRNA	76				tRNA-Asp(gtc)
FLBMOKII_00632	tRNA	76				tRNA-Phe(gaa)
FLBMOKII_00633	tRNA	77				tRNA-Thr(tgt)
FLBMOKII_00634	tRNA	76				tRNA-Lys(ttt)
FLBMOKII_00635	tRNA	75				tRNA-Gly(gcc)
FLBMOKII_00636	tRNA	87				tRNA-Leu(taa)
FLBMOKII_00637	tRNA	76				tRNA-Arg(acg)
FLBMOKII_00638	tRNA	74				tRNA-Pro(cgg)
FLBMOKII_00639	tRNA	76				tRNA-Ala(tgc)
FLBMOKII_00640	tRNA	76				tRNA-Met(cat)
FLBMOKII_00641	tRNA	77				tRNA-Met(cat)
FLBMOKII_00642	tRNA	91				tRNA-Ser(tga)
FLBMOKII_00643	tRNA	76				tRNA-Thr(tgt)
FLBMOKII_00644	tRNA	74				tRNA-His(gtg)
FLBMOKII_00645	tRNA	71				tRNA-Gly(tcc)
FLBMOKII_00646	tRNA	77				tRNA-Ile(gat)
FLBMOKII_00647	tRNA	75				tRNA-Asn(gtt)
FLBMOKII_00648	tRNA	93				tRNA-Ser(gct)
FLBMOKII_00649	tRNA	75				tRNA-Glu(ttc)
FLBMOKII_00650	CDS	687				hypothetical protein
FLBMOKII_00651	CDS	1143	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
FLBMOKII_00652	CDS	867				hypothetical protein
FLBMOKII_00653	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FLBMOKII_00654	CDS	261				hypothetical protein
FLBMOKII_00655	CDS	1896				hypothetical protein
FLBMOKII_00656	CDS	1278				IS110 family transposase ISCsa4
FLBMOKII_00657	CDS	132				hypothetical protein
FLBMOKII_00658	CDS	1158				hypothetical protein
FLBMOKII_00659	CDS	690				hypothetical protein
FLBMOKII_00660	CDS	111				hypothetical protein
FLBMOKII_00661	CDS	978	ccpB			Catabolite control protein B
FLBMOKII_00662	CDS	681	citT_1		COG4565	Transcriptional regulatory protein CitT
FLBMOKII_00663	CDS	1578	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
FLBMOKII_00664	CDS	1056	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
FLBMOKII_00665	CDS	1266	dctA		COG1301	C4-dicarboxylate transport protein
FLBMOKII_00666	CDS	828	ytbE_1	1.-.-.-	COG0656	putative oxidoreductase YtbE
FLBMOKII_00667	CDS	690				hypothetical protein
FLBMOKII_00668	CDS	1338				hypothetical protein
FLBMOKII_00669	CDS	900	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FLBMOKII_00670	CDS	399				hypothetical protein
FLBMOKII_00671	CDS	477				hypothetical protein
FLBMOKII_00672	CDS	438	bdbC			disulfide formation protein
FLBMOKII_00673	CDS	447	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FLBMOKII_00674	CDS	1758	pgcA_1	5.4.2.2		Phosphoglucomutase
FLBMOKII_00675	CDS	258				hypothetical protein
FLBMOKII_00676	CDS	216				hypothetical protein
FLBMOKII_00677	CDS	606				hypothetical protein
FLBMOKII_00678	CDS	1422				hypothetical protein
FLBMOKII_00679	CDS	1347	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
FLBMOKII_00680	CDS	1029	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
FLBMOKII_00681	CDS	102				hypothetical protein
FLBMOKII_00682	CDS	291				hypothetical protein
FLBMOKII_00683	CDS	321	gdx			Guanidinium exporter
FLBMOKII_00684	CDS	273				hypothetical protein
FLBMOKII_00685	CDS	693				hypothetical protein
FLBMOKII_00686	CDS	441				hypothetical protein
FLBMOKII_00687	CDS	2079	cstA_2		COG1966	Peptide transporter CstA
FLBMOKII_00688	CDS	204				hypothetical protein
FLBMOKII_00689	CDS	927				hypothetical protein
FLBMOKII_00690	CDS	1668	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
FLBMOKII_00691	CDS	537	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
FLBMOKII_00692	CDS	1206	yhhS			putative MFS-type transporter YhhS
FLBMOKII_00693	CDS	1185	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
FLBMOKII_00694	CDS	591	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
FLBMOKII_00695	CDS	1455	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
FLBMOKII_00696	CDS	783	ykoC			Putative HMP/thiamine permease protein YkoC
FLBMOKII_00697	CDS	612	tenI	5.3.99.10	COG0352	Thiazole tautomerase
FLBMOKII_00698	CDS	1140	thiO_1	1.4.3.19	COG0665	Glycine oxidase
FLBMOKII_00699	CDS	204	thiS		COG2104	Sulfur carrier protein ThiS
FLBMOKII_00700	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
FLBMOKII_00701	CDS	1026				hypothetical protein
FLBMOKII_00702	CDS	1272				hypothetical protein
FLBMOKII_00703	CDS	213				Small, acid-soluble spore protein 1
FLBMOKII_00704	CDS	243				hypothetical protein
FLBMOKII_00705	CDS	1113	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
FLBMOKII_00706	CDS	888				hypothetical protein
FLBMOKII_00707	CDS	189				hypothetical protein
FLBMOKII_00708	CDS	405				hypothetical protein
FLBMOKII_00709	CDS	1167	yheD_1			Endospore coat-associated protein YheD
FLBMOKII_00710	CDS	1350	yheD_2			Endospore coat-associated protein YheD
FLBMOKII_00711	CDS	1071	yheD_3			Endospore coat-associated protein YheD
FLBMOKII_00712	CDS	1077	yheD_4			Endospore coat-associated protein YheD
FLBMOKII_00713	CDS	1134				hypothetical protein
FLBMOKII_00714	CDS	360				hypothetical protein
FLBMOKII_00715	CDS	867	yhaX		COG0561	Stress response protein YhaX
FLBMOKII_00716	CDS	1560	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
FLBMOKII_00717	CDS	186				hypothetical protein
FLBMOKII_00718	CDS	900	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FLBMOKII_00719	CDS	1230	yhaP		COG1668	putative protein YhaP
FLBMOKII_00720	CDS	978	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
FLBMOKII_00721	CDS	186				hypothetical protein
