Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
IJIGFOAD_02612,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02612,IJIGFOAD,,persistent
AHOIKHHK_00142,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02612,IJIGFOAD,,persistent
FDKLAMFJ_02893,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_02612,IJIGFOAD,,persistent
HLMLLCKC_00344,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_02612,IJIGFOAD,,persistent
MEBKDNAM_02761,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_02612,IJIGFOAD,,persistent
NCBEONCI_00590,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_02612,IJIGFOAD,,persistent
FLBMOKII_02830,Geobacillus_thermodenitrificans_T12,IJIGFOAD_02612,IJIGFOAD,,persistent
KGENGAEB_00827,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02804,IJIGFOAD,,persistent
IJIGFOAD_02804,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02804,IJIGFOAD,,persistent
AHOIKHHK_02569,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_02804,IJIGFOAD,,persistent
FDKLAMFJ_03084,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_02804,IJIGFOAD,,persistent
HLMLLCKC_02188,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_02804,IJIGFOAD,,persistent
MEBKDNAM_02571,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_02804,IJIGFOAD,,persistent
NCBEONCI_00399,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_02804,IJIGFOAD,,persistent
FLBMOKII_02637,Geobacillus_thermodenitrificans_T12,IJIGFOAD_02804,IJIGFOAD,,persistent
KGENGAEB_01420,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03092,IJIGFOAD,,persistent
IJIGFOAD_03092,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03092,IJIGFOAD,,persistent
AHOIKHHK_03080,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03092,IJIGFOAD,,persistent
FDKLAMFJ_03290,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03092,IJIGFOAD,,persistent
HLMLLCKC_00255,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03092,IJIGFOAD,,persistent
MEBKDNAM_02352,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03092,IJIGFOAD,,persistent
NCBEONCI_00160,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03092,IJIGFOAD,,persistent
FLBMOKII_02427,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03092,IJIGFOAD,,persistent
KGENGAEB_01388,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03124,IJIGFOAD,,persistent
IJIGFOAD_03124,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03124,IJIGFOAD,,persistent
AHOIKHHK_03112,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03124,IJIGFOAD,,persistent
FDKLAMFJ_03322,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03124,IJIGFOAD,,persistent
HLMLLCKC_00287,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03124,IJIGFOAD,,persistent
MEBKDNAM_02319,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03124,IJIGFOAD,,persistent
NCBEONCI_00128,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03124,IJIGFOAD,,persistent
FLBMOKII_02395,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03124,IJIGFOAD,,persistent
KGENGAEB_03311,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03256,IJIGFOAD,,persistent
IJIGFOAD_03256,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03256,IJIGFOAD,,persistent
AHOIKHHK_02961,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03256,IJIGFOAD,,persistent
FDKLAMFJ_03539,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03256,IJIGFOAD,,persistent
HLMLLCKC_01513,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03256,IJIGFOAD,,persistent
MEBKDNAM_02145,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03256,IJIGFOAD,,persistent
NCBEONCI_03329,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03256,IJIGFOAD,,persistent
FLBMOKII_02257,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03256,IJIGFOAD,,persistent
KGENGAEB_02775,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03289,IJIGFOAD,,persistent
IJIGFOAD_03289,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03289,IJIGFOAD,,persistent
AHOIKHHK_01375,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03289,IJIGFOAD,,persistent
FDKLAMFJ_03573,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03289,IJIGFOAD,,persistent
HLMLLCKC_01544,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03289,IJIGFOAD,,persistent
MEBKDNAM_02113,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03289,IJIGFOAD,,persistent
NCBEONCI_03361,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03289,IJIGFOAD,,persistent
FLBMOKII_02223,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03289,IJIGFOAD,,persistent
KGENGAEB_02743,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_03321,IJIGFOAD,,persistent
IJIGFOAD_03321,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_03321,IJIGFOAD,,persistent
AHOIKHHK_02379,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_03321,IJIGFOAD,,persistent
FDKLAMFJ_03607,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_03321,IJIGFOAD,,persistent
HLMLLCKC_01225,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_03321,IJIGFOAD,,persistent
MEBKDNAM_02076,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_03321,IJIGFOAD,,persistent
NCBEONCI_03394,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_03321,IJIGFOAD,,persistent
FLBMOKII_02188,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03321,IJIGFOAD,,persistent
FLBMOKII_02064,Geobacillus_thermodenitrificans_T12,IJIGFOAD_03449,IJIGFOAD,,persistent
KGENGAEB_00679,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00098,AHOIKHHK,,persistent
IJIGFOAD_02656,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00098,AHOIKHHK,,persistent
AHOIKHHK_00098,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00098,AHOIKHHK,,persistent
FDKLAMFJ_02937,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00098,AHOIKHHK,,persistent
HLMLLCKC_02334,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00098,AHOIKHHK,,persistent
MEBKDNAM_02717,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00098,AHOIKHHK,,persistent
NCBEONCI_00545,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00098,AHOIKHHK,,persistent
FLBMOKII_02786,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00098,AHOIKHHK,,persistent
AHOIKHHK_00258,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00258,AHOIKHHK,,cloud
KGENGAEB_00099,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00290,AHOIKHHK,,persistent
IJIGFOAD_00883,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00290,AHOIKHHK,,persistent
AHOIKHHK_00290,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00290,AHOIKHHK,,persistent
FDKLAMFJ_01032,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00290,AHOIKHHK,,persistent
HLMLLCKC_01902,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00290,AHOIKHHK,,persistent
MEBKDNAM_00953,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00290,AHOIKHHK,,persistent
NCBEONCI_01138,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00290,AHOIKHHK,,persistent
FLBMOKII_01060,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00290,AHOIKHHK,,persistent
KGENGAEB_01529,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00418,AHOIKHHK,,persistent
IJIGFOAD_02983,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00418,AHOIKHHK,,persistent
AHOIKHHK_00418,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00418,AHOIKHHK,,persistent
FDKLAMFJ_03196,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00418,AHOIKHHK,,persistent
HLMLLCKC_00608,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00418,AHOIKHHK,,persistent
MEBKDNAM_02462,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00418,AHOIKHHK,,persistent
NCBEONCI_00290,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00418,AHOIKHHK,,persistent
FLBMOKII_02521,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00418,AHOIKHHK,,persistent
KGENGAEB_02295,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00482,AHOIKHHK,,persistent
IJIGFOAD_01194,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00482,AHOIKHHK,,persistent
AHOIKHHK_00482,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00482,AHOIKHHK,,persistent
FDKLAMFJ_01392,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00482,AHOIKHHK,,persistent
HLMLLCKC_00173,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00482,AHOIKHHK,,persistent
MEBKDNAM_00613,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00482,AHOIKHHK,,persistent
NCBEONCI_01445,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00482,AHOIKHHK,,persistent
FLBMOKII_00706,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00482,AHOIKHHK,,persistent
KGENGAEB_00341,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00546,AHOIKHHK,,persistent
IJIGFOAD_00641,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00546,AHOIKHHK,,persistent
AHOIKHHK_00546,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00546,AHOIKHHK,,persistent
FDKLAMFJ_00781,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00546,AHOIKHHK,,persistent
HLMLLCKC_02955,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00546,AHOIKHHK,,persistent
MEBKDNAM_01197,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00546,AHOIKHHK,,persistent
NCBEONCI_00897,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00546,AHOIKHHK,,persistent
FLBMOKII_01304,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00546,AHOIKHHK,,persistent
KGENGAEB_03054,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00746,AHOIKHHK,,persistent
IJIGFOAD_01717,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00746,AHOIKHHK,,persistent
AHOIKHHK_00746,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00746,AHOIKHHK,,persistent
FDKLAMFJ_01959,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00746,AHOIKHHK,,persistent
HLMLLCKC_01674,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00746,AHOIKHHK,,persistent
MEBKDNAM_00109,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00746,AHOIKHHK,,persistent
NCBEONCI_01626,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00746,AHOIKHHK,,persistent
FLBMOKII_00113,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00746,AHOIKHHK,,persistent
KGENGAEB_00182,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00874,AHOIKHHK,,persistent
IJIGFOAD_00800,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00874,AHOIKHHK,,persistent
AHOIKHHK_00874,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00874,AHOIKHHK,,persistent
FDKLAMFJ_00950,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00874,AHOIKHHK,,persistent
HLMLLCKC_01819,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00874,AHOIKHHK,,persistent
MEBKDNAM_01036,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00874,AHOIKHHK,,persistent
NCBEONCI_01057,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00874,AHOIKHHK,,persistent
FLBMOKII_01144,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00874,AHOIKHHK,,persistent
KGENGAEB_00214,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00906,AHOIKHHK,,persistent
IJIGFOAD_00768,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00906,AHOIKHHK,,persistent
AHOIKHHK_00906,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00906,AHOIKHHK,,persistent
FDKLAMFJ_00918,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00906,AHOIKHHK,,persistent
HLMLLCKC_01787,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00906,AHOIKHHK,,persistent
MEBKDNAM_01068,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00906,AHOIKHHK,,persistent
NCBEONCI_01025,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00906,AHOIKHHK,,persistent
FLBMOKII_01176,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00906,AHOIKHHK,,persistent
KGENGAEB_02546,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_00938,AHOIKHHK,,persistent
IJIGFOAD_01004,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_00938,AHOIKHHK,,persistent
AHOIKHHK_00938,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_00938,AHOIKHHK,,persistent
FDKLAMFJ_01199,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_00938,AHOIKHHK,,persistent
HLMLLCKC_02635,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_00938,AHOIKHHK,,persistent
MEBKDNAM_00803,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_00938,AHOIKHHK,,persistent
NCBEONCI_01254,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_00938,AHOIKHHK,,persistent
FLBMOKII_00893,Geobacillus_thermodenitrificans_T12,AHOIKHHK_00938,AHOIKHHK,,persistent
KGENGAEB_02482,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01002,AHOIKHHK,,persistent
IJIGFOAD_01068,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01002,AHOIKHHK,,persistent
AHOIKHHK_01002,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01002,AHOIKHHK,,persistent
FDKLAMFJ_01263,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01002,AHOIKHHK,,persistent
HLMLLCKC_02570,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01002,AHOIKHHK,,persistent
MEBKDNAM_00737,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01002,AHOIKHHK,,persistent
NCBEONCI_01318,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01002,AHOIKHHK,,persistent
FLBMOKII_00829,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01002,AHOIKHHK,,persistent
KGENGAEB_02263,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01098,AHOIKHHK,,persistent
IJIGFOAD_01162,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01098,AHOIKHHK,,persistent
AHOIKHHK_01098,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01098,AHOIKHHK,,persistent
FDKLAMFJ_01360,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01098,AHOIKHHK,,persistent
HLMLLCKC_00205,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01098,AHOIKHHK,,persistent
MEBKDNAM_00645,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01098,AHOIKHHK,,persistent
NCBEONCI_01413,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01098,AHOIKHHK,,persistent
FLBMOKII_00738,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01098,AHOIKHHK,,persistent
KGENGAEB_01234,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01130,AHOIKHHK,,persistent
IJIGFOAD_00483,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01130,AHOIKHHK,,persistent
AHOIKHHK_01130,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01130,AHOIKHHK,,persistent
FDKLAMFJ_00608,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01130,AHOIKHHK,,persistent
HLMLLCKC_01170,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01130,AHOIKHHK,,persistent
MEBKDNAM_01356,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01130,AHOIKHHK,,persistent
NCBEONCI_01899,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01130,AHOIKHHK,,persistent
FLBMOKII_01464,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01130,AHOIKHHK,,persistent
KGENGAEB_02769,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01381,AHOIKHHK,,persistent
IJIGFOAD_03295,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01381,AHOIKHHK,,persistent
AHOIKHHK_01381,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01381,AHOIKHHK,,persistent
FDKLAMFJ_03579,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01381,AHOIKHHK,,persistent
HLMLLCKC_01550,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01381,AHOIKHHK,,persistent
MEBKDNAM_02107,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01381,AHOIKHHK,,persistent
NCBEONCI_03367,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01381,AHOIKHHK,,persistent
FLBMOKII_02217,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01381,AHOIKHHK,,persistent
KGENGAEB_00562,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01509,AHOIKHHK,,persistent
IJIGFOAD_02539,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01509,AHOIKHHK,,persistent
AHOIKHHK_01509,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01509,AHOIKHHK,,persistent
FDKLAMFJ_02787,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01509,AHOIKHHK,,persistent
HLMLLCKC_00486,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01509,AHOIKHHK,,persistent
MEBKDNAM_02834,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01509,AHOIKHHK,,persistent
NCBEONCI_00663,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01509,AHOIKHHK,,persistent
FLBMOKII_02918,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01509,AHOIKHHK,,persistent
KGENGAEB_01106,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01541,AHOIKHHK,,persistent
IJIGFOAD_00355,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01541,AHOIKHHK,,persistent
AHOIKHHK_01541,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01541,AHOIKHHK,,persistent
FDKLAMFJ_00477,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01541,AHOIKHHK,,persistent
HLMLLCKC_01040,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01541,AHOIKHHK,,persistent
MEBKDNAM_01481,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01541,AHOIKHHK,,persistent
NCBEONCI_02049,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01541,AHOIKHHK,,persistent
FLBMOKII_01595,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01541,AHOIKHHK,,persistent
AHOIKHHK_01573,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01573,AHOIKHHK,,cloud
FDKLAMFJ_00445,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01573,AHOIKHHK,,cloud
HLMLLCKC_01008,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01573,AHOIKHHK,,cloud
MEBKDNAM_01513,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01573,AHOIKHHK,,cloud
NCBEONCI_02081,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01573,AHOIKHHK,,cloud
KGENGAEB_01043,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01605,AHOIKHHK,,persistent
IJIGFOAD_00292,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01605,AHOIKHHK,,persistent
AHOIKHHK_01605,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01605,AHOIKHHK,,persistent
FDKLAMFJ_00413,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01605,AHOIKHHK,,persistent
HLMLLCKC_00976,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01605,AHOIKHHK,,persistent
MEBKDNAM_01545,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01605,AHOIKHHK,,persistent
NCBEONCI_02113,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01605,AHOIKHHK,,persistent
KGENGAEB_01558,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_01800,AHOIKHHK,,persistent
IJIGFOAD_01818,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_01800,AHOIKHHK,,persistent
AHOIKHHK_01800,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01800,AHOIKHHK,,persistent
FDKLAMFJ_02061,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01800,AHOIKHHK,,persistent
HLMLLCKC_01592,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_01800,AHOIKHHK,,persistent
MEBKDNAM_00007,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01800,AHOIKHHK,,persistent
NCBEONCI_03104,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01800,AHOIKHHK,,persistent
FLBMOKII_00007,Geobacillus_thermodenitrificans_T12,AHOIKHHK_01800,AHOIKHHK,,persistent
AHOIKHHK_01906,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01906,AHOIKHHK,,cloud
FDKLAMFJ_03510,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01906,AHOIKHHK,,cloud
MEBKDNAM_02944,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01906,AHOIKHHK,,cloud
NCBEONCI_01759,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01906,AHOIKHHK,,cloud
KGENGAEB_01624,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02034,AHOIKHHK,,persistent
IJIGFOAD_01884,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02034,AHOIKHHK,,persistent
AHOIKHHK_02034,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02034,AHOIKHHK,,persistent
FDKLAMFJ_02128,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02034,AHOIKHHK,,persistent
HLMLLCKC_02863,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02034,AHOIKHHK,,persistent
MEBKDNAM_03526,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02034,AHOIKHHK,,persistent
NCBEONCI_03039,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02034,AHOIKHHK,,persistent
FLBMOKII_03572,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02034,AHOIKHHK,,persistent
KGENGAEB_01723,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02130,AHOIKHHK,,persistent
IJIGFOAD_01983,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02130,AHOIKHHK,,persistent
AHOIKHHK_02129,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02130,AHOIKHHK,,persistent
AHOIKHHK_02130,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02130,AHOIKHHK,,persistent
FDKLAMFJ_02223,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02130,AHOIKHHK,,persistent
FDKLAMFJ_02224,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02130,AHOIKHHK,,persistent
HLMLLCKC_02763,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02130,AHOIKHHK,,persistent
MEBKDNAM_03426,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02130,AHOIKHHK,,persistent
NCBEONCI_02820,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02130,AHOIKHHK,,persistent
FLBMOKII_03474,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02130,AHOIKHHK,,persistent
FLBMOKII_03475,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02130,AHOIKHHK,,persistent
AHOIKHHK_02195,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02195,AHOIKHHK,,shell
FDKLAMFJ_00195,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02195,AHOIKHHK,,shell
HLMLLCKC_03122,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02195,AHOIKHHK,,shell
FLBMOKII_01889,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02195,AHOIKHHK,,shell
KGENGAEB_01972,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02227,AHOIKHHK,,persistent
IJIGFOAD_00101,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02227,AHOIKHHK,,persistent
AHOIKHHK_02227,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02227,AHOIKHHK,,persistent
FDKLAMFJ_00230,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02227,AHOIKHHK,,persistent
HLMLLCKC_03155,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02227,AHOIKHHK,,persistent
MEBKDNAM_01761,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02227,AHOIKHHK,,persistent
NCBEONCI_02334,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02227,AHOIKHHK,,persistent
FLBMOKII_01854,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02227,AHOIKHHK,,persistent
