,Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition,Hypothetical
243,gnl|Prokka|gelc_00721,geobacillus_cnambio1,NCBEONCI_00189,NCBEONCI,,persistent,False
244,gnl|Prokka|gelc_00700,geobacillus_cnambio1,NCBEONCI_00221,NCBEONCI,,persistent,False
245,gnl|Prokka|gelc_03976,geobacillus_cnambio1,MEBKDNAM_03459,MEBKDNAM,,persistent,True
246,gnl|Prokka|gelc_03808,geobacillus_cnambio1,MEBKDNAM_03587,MEBKDNAM,,persistent,False
247,gnl|Prokka|gelc_03809,geobacillus_cnambio1,MEBKDNAM_03587,MEBKDNAM,,persistent,False
248,gnl|Prokka|gelc_00836,geobacillus_cnambio1,NCBEONCI_00094,NCBEONCI,,persistent,True
249,gnl|Prokka|gelc_00802,geobacillus_cnambio1,NCBEONCI_00126,NCBEONCI,,persistent,False
250,gnl|Prokka|gelc_00719,geobacillus_cnambio1,NCBEONCI_00190,NCBEONCI,,persistent,False
251,gnl|Prokka|gelc_00718,geobacillus_cnambio1,NCBEONCI_00190,NCBEONCI,,persistent,False
252,gnl|Prokka|gelc_00699,geobacillus_cnambio1,NCBEONCI_00222,NCBEONCI,,persistent,True
253,gnl|Prokka|gelc_00645,geobacillus_cnambio1,NCBEONCI_00286,NCBEONCI,,persistent,True
254,gnl|Prokka|gelc_00644,geobacillus_cnambio1,NCBEONCI_00286,NCBEONCI,,persistent,True
255,gnl|Prokka|gelc_00643,geobacillus_cnambio1,NCBEONCI_00286,NCBEONCI,,persistent,True
256,gnl|Prokka|gelc_02310,geobacillus_cnambio1,NCBEONCI_00969,NCBEONCI,,persistent,False
257,gnl|Prokka|gelc_02354,geobacillus_cnambio1,NCBEONCI_01001,NCBEONCI,,persistent,False
258,gnl|Prokka|gelc_02353,geobacillus_cnambio1,NCBEONCI_01001,NCBEONCI,,persistent,False
259,gnl|Prokka|gelc_02404,geobacillus_cnambio1,NCBEONCI_01033,NCBEONCI,,persistent,True
260,gnl|Prokka|gelc_02439,geobacillus_cnambio1,NCBEONCI_01065,NCBEONCI,,persistent,False
261,gnl|Prokka|gelc_03871,geobacillus_cnambio1,NCBEONCI_01065,NCBEONCI,,persistent,False
262,gnl|Prokka|gelc_02525,geobacillus_cnambio1,NCBEONCI_01129,NCBEONCI,,persistent,True
263,gnl|Prokka|gelc_02601,geobacillus_cnambio1,NCBEONCI_01161,NCBEONCI,,persistent,False
264,gnl|Prokka|gelc_02642,geobacillus_cnambio1,NCBEONCI_01193,NCBEONCI,,persistent,False
265,gnl|Prokka|gelc_02894,geobacillus_cnambio1,NCBEONCI_01386,NCBEONCI,,persistent,True
266,gnl|Prokka|gelc_02934,geobacillus_cnambio1,NCBEONCI_01418,NCBEONCI,,persistent,False
267,gnl|Prokka|gelc_02970,geobacillus_cnambio1,NCBEONCI_01450,NCBEONCI,,persistent,True
268,gnl|Prokka|gelc_03651,geobacillus_cnambio1,NCBEONCI_01622,NCBEONCI,,persistent,False
269,gnl|Prokka|gelc_03701,geobacillus_cnambio1,NCBEONCI_01688,NCBEONCI,,persistent,False
270,gnl|Prokka|gelc_01907,geobacillus_cnambio1,NCBEONCI_01983,NCBEONCI,,persistent,True
271,gnl|Prokka|gelc_01873,geobacillus_cnambio1,NCBEONCI_02015,NCBEONCI,,persistent,True
272,gnl|Prokka|gelc_01828,geobacillus_cnambio1,NCBEONCI_02047,NCBEONCI,,persistent,True
273,gnl|Prokka|gelc_01754,geobacillus_cnambio1,NCBEONCI_02111,NCBEONCI,,persistent,True
274,gnl|Prokka|gelc_01671,geobacillus_cnambio1,NCBEONCI_02178,NCBEONCI,,persistent,False
275,gnl|Prokka|gelc_01555,geobacillus_cnambio1,NCBEONCI_02306,NCBEONCI,,persistent,False
276,gnl|Prokka|gelc_00696,geobacillus_cnambio1,NCBEONCI_02345,NCBEONCI,,persistent,True
277,gnl|Prokka|gelc_01503,geobacillus_cnambio1,NCBEONCI_02345,NCBEONCI,,persistent,True
278,gnl|Prokka|gelc_01424,geobacillus_cnambio1,NCBEONCI_02410,NCBEONCI,,persistent,False
279,gnl|Prokka|gelc_01342,geobacillus_cnambio1,NCBEONCI_02474,NCBEONCI,,persistent,False
280,gnl|Prokka|gelc_01244,geobacillus_cnambio1,NCBEONCI_02538,NCBEONCI,,persistent,False
281,gnl|Prokka|gelc_03259,geobacillus_cnambio1,NCBEONCI_02670,NCBEONCI,,persistent,False
282,gnl|Prokka|gelc_03258,geobacillus_cnambio1,NCBEONCI_02670,NCBEONCI,,persistent,False
283,gnl|Prokka|gelc_03296,geobacillus_cnambio1,NCBEONCI_02702,NCBEONCI,,persistent,True
284,gnl|Prokka|gelc_03407,geobacillus_cnambio1,NCBEONCI_02766,NCBEONCI,,persistent,False
285,gnl|Prokka|gelc_00566,geobacillus_cnambio1,MEBKDNAM_02515,MEBKDNAM,,persistent,False
286,gnl|Prokka|gelc_00528,geobacillus_cnambio1,MEBKDNAM_02547,MEBKDNAM,,persistent,False
287,gnl|Prokka|gelc_00529,geobacillus_cnambio1,MEBKDNAM_02547,MEBKDNAM,,persistent,False
288,gnl|Prokka|gelc_00486,geobacillus_cnambio1,MEBKDNAM_02579,MEBKDNAM,,persistent,False
289,gnl|Prokka|gelc_00448,geobacillus_cnambio1,MEBKDNAM_02611,MEBKDNAM,,persistent,True
290,gnl|Prokka|gelc_00407,geobacillus_cnambio1,MEBKDNAM_02643,MEBKDNAM,,persistent,False
291,gnl|Prokka|gelc_00321,geobacillus_cnambio1,MEBKDNAM_02707,MEBKDNAM,,persistent,False
292,gnl|Prokka|gelc_00283,geobacillus_cnambio1,MEBKDNAM_02739,MEBKDNAM,,persistent,False
293,gnl|Prokka|gelc_00237,geobacillus_cnambio1,MEBKDNAM_02771,MEBKDNAM,,persistent,False
294,gnl|Prokka|gelc_00238,geobacillus_cnambio1,MEBKDNAM_02771,MEBKDNAM,,persistent,False
295,gnl|Prokka|gelc_00137,geobacillus_cnambio1,MEBKDNAM_02835,MEBKDNAM,,persistent,True
296,gnl|Prokka|gelc_00056,geobacillus_cnambio1,MEBKDNAM_02899,MEBKDNAM,,persistent,False
297,gnl|Prokka|gelc_04564,geobacillus_cnambio1,MEBKDNAM_03010,MEBKDNAM,,persistent,False
298,gnl|Prokka|gelc_04195,geobacillus_cnambio1,MEBKDNAM_03269,MEBKDNAM,,persistent,False
299,gnl|Prokka|gelc_04573,geobacillus_cnambio1,MEBKDNAM_03621,MEBKDNAM,,shell,True
300,gnl|Prokka|gelc_02689,geobacillus_cnambio1,NCBEONCI_01227,NCBEONCI,,persistent,True
301,gnl|Prokka|gelc_01048,geobacillus_cnambio1,NCBEONCI_01227,NCBEONCI,,persistent,True
302,gnl|Prokka|gelc_02821,geobacillus_cnambio1,NCBEONCI_01324,NCBEONCI,,persistent,False
303,gnl|Prokka|gelc_03356,geobacillus_cnambio1,FDKLAMFJ_01707,FDKLAMFJ,,persistent,False
304,gnl|Prokka|gelc_04045,geobacillus_cnambio1,FDKLAMFJ_02251,FDKLAMFJ,,shell,True
305,gnl|Prokka|gelc_04125,geobacillus_cnambio1,FDKLAMFJ_02315,FDKLAMFJ,,shell,True
306,gnl|Prokka|gelc_04124,geobacillus_cnambio1,FDKLAMFJ_02315,FDKLAMFJ,,shell,True
307,gnl|Prokka|gelc_04305,geobacillus_cnambio1,FDKLAMFJ_02443,FDKLAMFJ,,persistent,True
308,gnl|Prokka|gelc_04334,geobacillus_cnambio1,FDKLAMFJ_02475,FDKLAMFJ,,persistent,False
309,gnl|Prokka|gelc_04333,geobacillus_cnambio1,FDKLAMFJ_02475,FDKLAMFJ,,persistent,False
310,gnl|Prokka|gelc_04332,geobacillus_cnambio1,FDKLAMFJ_02475,FDKLAMFJ,,persistent,False
311,gnl|Prokka|gelc_04374,geobacillus_cnambio1,FDKLAMFJ_02508,FDKLAMFJ,,persistent,False
312,gnl|Prokka|gelc_04373,geobacillus_cnambio1,FDKLAMFJ_02508,FDKLAMFJ,,persistent,False
313,gnl|Prokka|gelc_01049,geobacillus_cnambio1,FDKLAMFJ_03553,FDKLAMFJ,,persistent,False
314,gnl|Prokka|gelc_01120,geobacillus_cnambio1,FDKLAMFJ_03618,FDKLAMFJ,,persistent,True
315,gnl|Prokka|gelc_01203,geobacillus_cnambio1,FDKLAMFJ_03682,FDKLAMFJ,,persistent,False
316,gnl|Prokka|gelc_03186,geobacillus_cnambio1,FDKLAMFJ_03746,FDKLAMFJ,,shell,False
317,gnl|Prokka|gelc_03719,geobacillus_cnambio1,FLBMOKII_00062,FLBMOKII,,persistent,False
318,gnl|Prokka|gelc_03279,geobacillus_cnambio1,FLBMOKII_00442,FLBMOKII,,persistent,True
319,gnl|Prokka|gelc_03120,geobacillus_cnambio1,FLBMOKII_00570,FLBMOKII,,persistent,False
320,gnl|Prokka|gelc_03080,geobacillus_cnambio1,FLBMOKII_00602,FLBMOKII,,cloud,True
321,gnl|Prokka|gelc_02829,geobacillus_cnambio1,FLBMOKII_00815,FLBMOKII,,persistent,True
322,gnl|Prokka|gelc_02713,geobacillus_cnambio1,FLBMOKII_00911,FLBMOKII,,persistent,False
323,gnl|Prokka|gelc_02712,geobacillus_cnambio1,FLBMOKII_00911,FLBMOKII,,persistent,False
324,gnl|Prokka|gelc_02566,geobacillus_cnambio1,FLBMOKII_01040,FLBMOKII,,shell,False
325,gnl|Prokka|gelc_03717,geobacillus_cnambio1,FLBMOKII_00064,FLBMOKII,,persistent,False
326,gnl|Prokka|gelc_03276,geobacillus_cnambio1,FLBMOKII_00444,FLBMOKII,,persistent,True
327,gnl|Prokka|gelc_03078,geobacillus_cnambio1,FLBMOKII_00604,FLBMOKII,,cloud,False
328,gnl|Prokka|gelc_02790,geobacillus_cnambio1,FLBMOKII_00849,FLBMOKII,,persistent,True
329,gnl|Prokka|gelc_02564,geobacillus_cnambio1,FLBMOKII_01042,FLBMOKII,,shell,True
330,gnl|Prokka|gelc_01600,geobacillus_cnambio1,FLBMOKII_01782,FLBMOKII,,persistent,True
331,gnl|Prokka|gelc_01134,geobacillus_cnambio1,FLBMOKII_02174,FLBMOKII,,persistent,False
332,gnl|Prokka|gelc_00627,geobacillus_cnambio1,FLBMOKII_02533,FLBMOKII,,persistent,False
333,gnl|Prokka|gelc_00581,geobacillus_cnambio1,FLBMOKII_02565,FLBMOKII,,persistent,True
334,gnl|Prokka|gelc_00505,geobacillus_cnambio1,FLBMOKII_02629,FLBMOKII,,persistent,False
335,gnl|Prokka|gelc_00504,geobacillus_cnambio1,FLBMOKII_02629,FLBMOKII,,persistent,False
336,gnl|Prokka|gelc_00467,geobacillus_cnambio1,FLBMOKII_02661,FLBMOKII,,persistent,True
337,gnl|Prokka|gelc_00428,geobacillus_cnambio1,FLBMOKII_02693,FLBMOKII,,persistent,False
338,gnl|Prokka|gelc_00391,geobacillus_cnambio1,FLBMOKII_02725,FLBMOKII,,persistent,False
339,gnl|Prokka|gelc_00347,geobacillus_cnambio1,FLBMOKII_02757,FLBMOKII,,persistent,True
340,gnl|Prokka|gelc_00346,geobacillus_cnambio1,FLBMOKII_02757,FLBMOKII,,persistent,True
341,gnl|Prokka|gelc_00345,geobacillus_cnambio1,FLBMOKII_02757,FLBMOKII,,persistent,True
342,gnl|Prokka|gelc_00308,geobacillus_cnambio1,FLBMOKII_02789,FLBMOKII,,persistent,False
343,gnl|Prokka|gelc_00810,geobacillus_cnambio1,gnl|Prokka|gelc_00810,gnl|Prokka|gelc,,persistent,False
344,gnl|Prokka|gelc_01009,geobacillus_cnambio1,gnl|Prokka|gelc_01009,gnl|Prokka|gelc,,shell,True
345,gnl|Prokka|gelc_01171,geobacillus_cnambio1,gnl|Prokka|gelc_01171,gnl|Prokka|gelc,,cloud,True
346,gnl|Prokka|gelc_01235,geobacillus_cnambio1,gnl|Prokka|gelc_01235,gnl|Prokka|gelc,,cloud,False
347,gnl|Prokka|gelc_01312,geobacillus_cnambio1,gnl|Prokka|gelc_01312,gnl|Prokka|gelc,,cloud,True
348,gnl|Prokka|gelc_01474,geobacillus_cnambio1,gnl|Prokka|gelc_01474,gnl|Prokka|gelc,,persistent,True
349,gnl|Prokka|gelc_01777,geobacillus_cnambio1,gnl|Prokka|gelc_01777,gnl|Prokka|gelc,,cloud,False
350,gnl|Prokka|gelc_02658,geobacillus_cnambio1,gnl|Prokka|gelc_02658,gnl|Prokka|gelc,,persistent,False
351,gnl|Prokka|gelc_03848,geobacillus_cnambio1,gnl|Prokka|gelc_03848,gnl|Prokka|gelc,,shell,True
352,gnl|Prokka|gelc_02545,geobacillus_cnambio1,AHOIKHHK_00285,AHOIKHHK,,shell,True
353,gnl|Prokka|gelc_02503,geobacillus_cnambio1,AHOIKHHK_00317,AHOIKHHK,,persistent,True
354,gnl|Prokka|gelc_02463,geobacillus_cnambio1,AHOIKHHK_00349,AHOIKHHK,,persistent,False
355,gnl|Prokka|gelc_02462,geobacillus_cnambio1,AHOIKHHK_00349,AHOIKHHK,,persistent,False
356,gnl|Prokka|gelc_01428,geobacillus_cnambio1,KGENGAEB_01916,KGENGAEB,,persistent,False
357,gnl|Prokka|gelc_01081,geobacillus_cnambio1,gnl|Prokka|gelc_01081,gnl|Prokka|gelc,,cloud,True
358,gnl|Prokka|gelc_01113,geobacillus_cnambio1,gnl|Prokka|gelc_01113,gnl|Prokka|gelc,,cloud,True
359,gnl|Prokka|gelc_01318,geobacillus_cnambio1,gnl|Prokka|gelc_01318,gnl|Prokka|gelc,,cloud,True
360,gnl|Prokka|gelc_01350,geobacillus_cnambio1,gnl|Prokka|gelc_01350,gnl|Prokka|gelc,,persistent,False
361,gnl|Prokka|gelc_01650,geobacillus_cnambio1,gnl|Prokka|gelc_01650,gnl|Prokka|gelc,,persistent,False
362,gnl|Prokka|gelc_02403,geobacillus_cnambio1,gnl|Prokka|gelc_02403,gnl|Prokka|gelc,,cloud,False
363,gnl|Prokka|gelc_03111,geobacillus_cnambio1,gnl|Prokka|gelc_03111,gnl|Prokka|gelc,,cloud,False
364,gnl|Prokka|gelc_03305,geobacillus_cnambio1,gnl|Prokka|gelc_03305,gnl|Prokka|gelc,,cloud,True
365,gnl|Prokka|gelc_00991,geobacillus_cnambio1,FDKLAMFJ_03502,FDKLAMFJ,,shell,False
366,gnl|Prokka|gelc_02709,geobacillus_cnambio1,gnl|Prokka|gelc_02709,gnl|Prokka|gelc,,cloud,False
367,gnl|Prokka|gelc_02969,geobacillus_cnambio1,gnl|Prokka|gelc_02969,gnl|Prokka|gelc,,cloud,True
368,gnl|Prokka|gelc_03317,geobacillus_cnambio1,gnl|Prokka|gelc_03317,gnl|Prokka|gelc,,cloud,True
369,gnl|Prokka|gelc_03866,geobacillus_cnambio1,gnl|Prokka|gelc_03866,gnl|Prokka|gelc,,cloud,True
370,gnl|Prokka|gelc_04059,geobacillus_cnambio1,gnl|Prokka|gelc_04059,gnl|Prokka|gelc,,cloud,True
371,gnl|Prokka|gelc_04123,geobacillus_cnambio1,gnl|Prokka|gelc_04123,gnl|Prokka|gelc,,cloud,True
372,gnl|Prokka|gelc_04674,geobacillus_cnambio1,gnl|Prokka|gelc_04674,gnl|Prokka|gelc,,cloud,False
373,gnl|Prokka|gelc_00983,geobacillus_cnambio1,AHOIKHHK_01919,AHOIKHHK,,shell,True
374,gnl|Prokka|gelc_04197,geobacillus_cnambio1,FDKLAMFJ_02373,FDKLAMFJ,,persistent,True
375,gnl|Prokka|gelc_04326,geobacillus_cnambio1,FDKLAMFJ_02469,FDKLAMFJ,,persistent,True
376,gnl|Prokka|gelc_04364,geobacillus_cnambio1,FDKLAMFJ_02501,FDKLAMFJ,,persistent,False
377,gnl|Prokka|gelc_04410,geobacillus_cnambio1,FDKLAMFJ_02535,FDKLAMFJ,,persistent,False
378,gnl|Prokka|gelc_04409,geobacillus_cnambio1,FDKLAMFJ_02535,FDKLAMFJ,,persistent,False
379,gnl|Prokka|gelc_00043,geobacillus_cnambio1,FDKLAMFJ_02711,FDKLAMFJ,,persistent,True
380,gnl|Prokka|gelc_00123,geobacillus_cnambio1,FDKLAMFJ_02775,FDKLAMFJ,,persistent,True
381,gnl|Prokka|gelc_00146,geobacillus_cnambio1,FDKLAMFJ_02807,FDKLAMFJ,,persistent,False
382,gnl|Prokka|gelc_00181,geobacillus_cnambio1,FDKLAMFJ_02839,FDKLAMFJ,,persistent,False
383,gnl|Prokka|gelc_00221,geobacillus_cnambio1,FDKLAMFJ_02871,FDKLAMFJ,,persistent,False
384,gnl|Prokka|gelc_00309,geobacillus_cnambio1,FDKLAMFJ_02935,FDKLAMFJ,,persistent,False
385,gnl|Prokka|gelc_00348,geobacillus_cnambio1,FDKLAMFJ_02967,FDKLAMFJ,,persistent,True
386,gnl|Prokka|gelc_00392,geobacillus_cnambio1,FDKLAMFJ_02999,FDKLAMFJ,,persistent,False
387,gnl|Prokka|gelc_00430,geobacillus_cnambio1,FDKLAMFJ_03031,FDKLAMFJ,,persistent,False
388,gnl|Prokka|gelc_00429,geobacillus_cnambio1,FDKLAMFJ_03031,FDKLAMFJ,,persistent,False
389,gnl|Prokka|gelc_00549,geobacillus_cnambio1,FDKLAMFJ_03127,FDKLAMFJ,,persistent,False
390,gnl|Prokka|gelc_03946,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
391,gnl|Prokka|gelc_02000,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
392,gnl|Prokka|gelc_00624,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
393,gnl|Prokka|gelc_01026,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
394,gnl|Prokka|gelc_00228,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
395,gnl|Prokka|gelc_02185,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
396,gnl|Prokka|gelc_00625,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
397,gnl|Prokka|gelc_01074,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
398,gnl|Prokka|gelc_00714,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
399,gnl|Prokka|gelc_03116,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
400,gnl|Prokka|gelc_00742,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
401,gnl|Prokka|gelc_03117,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
402,gnl|Prokka|gelc_04150,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
403,gnl|Prokka|gelc_02948,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
404,gnl|Prokka|gelc_01176,geobacillus_cnambio1,FDKLAMFJ_03159,FDKLAMFJ,,shell,False
405,gnl|Prokka|gelc_00713,geobacillus_cnambio1,FDKLAMFJ_03255,FDKLAMFJ,,persistent,False
406,gnl|Prokka|gelc_00750,geobacillus_cnambio1,FDKLAMFJ_03287,FDKLAMFJ,,persistent,True
407,gnl|Prokka|gelc_00794,geobacillus_cnambio1,FDKLAMFJ_03319,FDKLAMFJ,,persistent,True
408,gnl|Prokka|gelc_00793,geobacillus_cnambio1,FDKLAMFJ_03319,FDKLAMFJ,,persistent,True
409,gnl|Prokka|gelc_00830,geobacillus_cnambio1,FDKLAMFJ_03351,FDKLAMFJ,,persistent,False
410,gnl|Prokka|gelc_00865,geobacillus_cnambio1,FDKLAMFJ_03383,FDKLAMFJ,,persistent,False
411,gnl|Prokka|gelc_00906,geobacillus_cnambio1,FDKLAMFJ_03415,FDKLAMFJ,,persistent,False
412,gnl|Prokka|gelc_00907,geobacillus_cnambio1,FDKLAMFJ_03415,FDKLAMFJ,,persistent,False
413,gnl|Prokka|gelc_00972,geobacillus_cnambio1,FDKLAMFJ_03483,FDKLAMFJ,,shell,True
414,gnl|Prokka|gelc_01004,geobacillus_cnambio1,FDKLAMFJ_03515,FDKLAMFJ,,shell,True
415,gnl|Prokka|gelc_01114,geobacillus_cnambio1,FDKLAMFJ_03612,FDKLAMFJ,,persistent,True
416,gnl|Prokka|gelc_01147,geobacillus_cnambio1,FDKLAMFJ_03644,FDKLAMFJ,,persistent,False
417,gnl|Prokka|gelc_01148,geobacillus_cnambio1,FDKLAMFJ_03644,FDKLAMFJ,,persistent,False
418,gnl|Prokka|gelc_04590,geobacillus_cnambio1,FDKLAMFJ_03740,FDKLAMFJ,,shell,True
419,gnl|Prokka|gelc_04589,geobacillus_cnambio1,FDKLAMFJ_03740,FDKLAMFJ,,shell,True
420,gnl|Prokka|gelc_03766,geobacillus_cnambio1,FLBMOKII_00022,FLBMOKII,,persistent,False
421,gnl|Prokka|gelc_03674,geobacillus_cnambio1,FLBMOKII_00098,FLBMOKII,,persistent,False
422,gnl|Prokka|gelc_03675,geobacillus_cnambio1,FLBMOKII_00098,FLBMOKII,,persistent,False
423,gnl|Prokka|gelc_03638,geobacillus_cnambio1,FLBMOKII_00130,FLBMOKII,,persistent,False
424,gnl|Prokka|gelc_03605,geobacillus_cnambio1,FLBMOKII_00162,FLBMOKII,,persistent,True
425,gnl|Prokka|gelc_03529,geobacillus_cnambio1,FLBMOKII_00233,FLBMOKII,,persistent,False
426,gnl|Prokka|gelc_03495,geobacillus_cnambio1,FLBMOKII_00265,FLBMOKII,,persistent,False
427,gnl|Prokka|gelc_03441,geobacillus_cnambio1,FLBMOKII_00308,FLBMOKII,,persistent,True
428,gnl|Prokka|gelc_03370,geobacillus_cnambio1,FLBMOKII_00372,FLBMOKII,,persistent,False
429,gnl|Prokka|gelc_03371,geobacillus_cnambio1,FLBMOKII_00372,FLBMOKII,,persistent,False
430,gnl|Prokka|gelc_03179,geobacillus_cnambio1,FLBMOKII_00404,FLBMOKII,,persistent,False
431,gnl|Prokka|gelc_03285,geobacillus_cnambio1,FLBMOKII_00436,FLBMOKII,,persistent,False
432,gnl|Prokka|gelc_03245,geobacillus_cnambio1,FLBMOKII_00468,FLBMOKII,,persistent,False
433,gnl|Prokka|gelc_03207,geobacillus_cnambio1,FLBMOKII_00500,FLBMOKII,,persistent,False
434,gnl|Prokka|gelc_03208,geobacillus_cnambio1,FLBMOKII_00500,FLBMOKII,,persistent,False
435,gnl|Prokka|gelc_03160,geobacillus_cnambio1,FLBMOKII_00532,FLBMOKII,,persistent,True
436,gnl|Prokka|gelc_03129,geobacillus_cnambio1,FLBMOKII_00564,FLBMOKII,,persistent,True
437,gnl|Prokka|gelc_02995,geobacillus_cnambio1,FLBMOKII_00681,FLBMOKII,,persistent,True
438,gnl|Prokka|gelc_02956,geobacillus_cnambio1,FLBMOKII_00713,FLBMOKII,,persistent,True
439,gnl|Prokka|gelc_02957,geobacillus_cnambio1,FLBMOKII_00713,FLBMOKII,,persistent,True
440,gnl|Prokka|gelc_02920,geobacillus_cnambio1,FLBMOKII_00745,FLBMOKII,,persistent,False
441,gnl|Prokka|gelc_02877,geobacillus_cnambio1,FLBMOKII_00777,FLBMOKII,,persistent,False
442,gnl|Prokka|gelc_02876,geobacillus_cnambio1,FLBMOKII_00777,FLBMOKII,,persistent,False
443,gnl|Prokka|gelc_02837,geobacillus_cnambio1,FLBMOKII_00809,FLBMOKII,,persistent,False
444,gnl|Prokka|gelc_02836,geobacillus_cnambio1,FLBMOKII_00809,FLBMOKII,,persistent,False
445,gnl|Prokka|gelc_02800,geobacillus_cnambio1,FLBMOKII_00841,FLBMOKII,,persistent,True
446,gnl|Prokka|gelc_02723,geobacillus_cnambio1,FLBMOKII_00905,FLBMOKII,,persistent,True
447,gnl|Prokka|gelc_02654,geobacillus_cnambio1,FLBMOKII_00970,FLBMOKII,,persistent,False
448,gnl|Prokka|gelc_02611,geobacillus_cnambio1,FLBMOKII_01002,FLBMOKII,,persistent,False
449,gnl|Prokka|gelc_02547,geobacillus_cnambio1,FLBMOKII_01034,FLBMOKII,,shell,False
450,gnl|Prokka|gelc_02576,geobacillus_cnambio1,FLBMOKII_01034,FLBMOKII,,shell,False
451,gnl|Prokka|gelc_03888,geobacillus_cnambio1,FLBMOKII_01066,FLBMOKII,,persistent,False
452,gnl|Prokka|gelc_02530,geobacillus_cnambio1,FLBMOKII_01066,FLBMOKII,,persistent,False
453,gnl|Prokka|gelc_03889,geobacillus_cnambio1,FLBMOKII_01066,FLBMOKII,,persistent,False
454,gnl|Prokka|gelc_02489,geobacillus_cnambio1,FLBMOKII_01098,FLBMOKII,,persistent,False
455,gnl|Prokka|gelc_02450,geobacillus_cnambio1,FLBMOKII_01130,FLBMOKII,,persistent,True
456,gnl|Prokka|gelc_02364,geobacillus_cnambio1,FLBMOKII_01194,FLBMOKII,,persistent,False
457,gnl|Prokka|gelc_02365,geobacillus_cnambio1,FLBMOKII_01194,FLBMOKII,,persistent,False
458,gnl|Prokka|gelc_02320,geobacillus_cnambio1,FLBMOKII_01226,FLBMOKII,,persistent,False
459,gnl|Prokka|gelc_02321,geobacillus_cnambio1,FLBMOKII_01226,FLBMOKII,,persistent,False
460,gnl|Prokka|gelc_02277,geobacillus_cnambio1,FLBMOKII_01258,FLBMOKII,,persistent,False
461,gnl|Prokka|gelc_02244,geobacillus_cnambio1,FLBMOKII_01290,FLBMOKII,,persistent,True
462,gnl|Prokka|gelc_02200,geobacillus_cnambio1,FLBMOKII_01322,FLBMOKII,,persistent,False
463,gnl|Prokka|gelc_02155,geobacillus_cnambio1,FLBMOKII_01354,FLBMOKII,,persistent,False
464,gnl|Prokka|gelc_02029,geobacillus_cnambio1,FLBMOKII_01451,FLBMOKII,,persistent,True
465,gnl|Prokka|gelc_01959,geobacillus_cnambio1,FLBMOKII_01483,FLBMOKII,,persistent,True
466,gnl|Prokka|gelc_01923,geobacillus_cnambio1,FLBMOKII_01515,FLBMOKII,,persistent,True
467,gnl|Prokka|gelc_01885,geobacillus_cnambio1,FLBMOKII_01547,FLBMOKII,,persistent,False
468,gnl|Prokka|gelc_01844,geobacillus_cnambio1,FLBMOKII_01579,FLBMOKII,,persistent,False
469,gnl|Prokka|gelc_01805,geobacillus_cnambio1,FLBMOKII_01611,FLBMOKII,,persistent,True
470,gnl|Prokka|gelc_01592,geobacillus_cnambio1,FLBMOKII_01806,FLBMOKII,,persistent,False
471,gnl|Prokka|gelc_01575,geobacillus_cnambio1,FLBMOKII_01806,FLBMOKII,,persistent,False
472,gnl|Prokka|gelc_03753,geobacillus_cnambio1,HLMLLCKC_01953,HLMLLCKC,,persistent,True
473,gnl|Prokka|gelc_03472,geobacillus_cnambio1,HLMLLCKC_02091,HLMLLCKC,,persistent,False
474,gnl|Prokka|gelc_02582,geobacillus_cnambio1,HLMLLCKC_02155,HLMLLCKC,,persistent,False
475,gnl|Prokka|gelc_00418,geobacillus_cnambio1,HLMLLCKC_02251,HLMLLCKC,,persistent,False
476,gnl|Prokka|gelc_00417,geobacillus_cnambio1,HLMLLCKC_02251,HLMLLCKC,,persistent,False
477,gnl|Prokka|gelc_00332,geobacillus_cnambio1,HLMLLCKC_02315,HLMLLCKC,,persistent,False
478,gnl|Prokka|gelc_00333,geobacillus_cnambio1,HLMLLCKC_02315,HLMLLCKC,,persistent,False
479,gnl|Prokka|gelc_00294,geobacillus_cnambio1,HLMLLCKC_02347,HLMLLCKC,,persistent,False
480,gnl|Prokka|gelc_00707,geobacillus_cnambio1,HLMLLCKC_02411,HLMLLCKC,,persistent,False
481,gnl|Prokka|gelc_03765,geobacillus_cnambio1,HLMLLCKC_02443,HLMLLCKC,,persistent,True
482,gnl|Prokka|gelc_04170,geobacillus_cnambio1,HLMLLCKC_02475,HLMLLCKC,,persistent,True
