Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
AHOIKHHK_00329,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
FDKLAMFJ_00993,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
HLMLLCKC_01863,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
MEBKDNAM_00992,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
NCBEONCI_01100,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
FLBMOKII_01099,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00844,IJIGFOAD,D5E0A1,persistent
KGENGAEB_00106,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
IJIGFOAD_00876,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
AHOIKHHK_00297,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
FDKLAMFJ_01025,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
HLMLLCKC_01895,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
MEBKDNAM_00960,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
NCBEONCI_01132,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
FLBMOKII_01067,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00876,IJIGFOAD,P42013,persistent
KGENGAEB_00074,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
IJIGFOAD_00908,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
AHOIKHHK_00243,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
FDKLAMFJ_01083,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
HLMLLCKC_01506,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
MEBKDNAM_00929,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
NCBEONCI_01162,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
FLBMOKII_01010,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00908,IJIGFOAD,B2RIT0,persistent
KGENGAEB_00042,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
IJIGFOAD_00940,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
AHOIKHHK_00212,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
FDKLAMFJ_01114,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
HLMLLCKC_01475,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
MEBKDNAM_00898,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
NCBEONCI_01193,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
FLBMOKII_00979,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00940,IJIGFOAD,O07576,persistent
KGENGAEB_00010,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
IJIGFOAD_00972,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
AHOIKHHK_03024,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
FDKLAMFJ_01148,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
HLMLLCKC_01971,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
MEBKDNAM_00867,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
NCBEONCI_01223,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
FLBMOKII_00948,Geobacillus_thermodenitrificans_T12,IJIGFOAD_00972,IJIGFOAD,P68646,persistent
KGENGAEB_02513,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01037,IJIGFOAD,nan,persistent
IJIGFOAD_01037,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01037,IJIGFOAD,nan,persistent
AHOIKHHK_00971,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01037,IJIGFOAD,nan,persistent
FDKLAMFJ_01232,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01037,IJIGFOAD,nan,persistent
HLMLLCKC_02601,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01037,IJIGFOAD,nan,persistent
MEBKDNAM_00770,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01037,IJIGFOAD,nan,persistent
NCBEONCI_01287,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01037,IJIGFOAD,nan,persistent
FLBMOKII_00860,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01037,IJIGFOAD,nan,persistent
KGENGAEB_02481,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
IJIGFOAD_01069,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
AHOIKHHK_01003,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
FDKLAMFJ_01264,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
HLMLLCKC_02569,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
MEBKDNAM_00736,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
NCBEONCI_01319,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
FLBMOKII_00828,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01069,IJIGFOAD,P30748,persistent
KGENGAEB_03218,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01101,IJIGFOAD,nan,persistent
IJIGFOAD_01101,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01101,IJIGFOAD,nan,persistent
AHOIKHHK_01035,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01101,IJIGFOAD,nan,persistent
FDKLAMFJ_01297,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01101,IJIGFOAD,nan,persistent
HLMLLCKC_02537,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01101,IJIGFOAD,nan,persistent
NCBEONCI_01351,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01101,IJIGFOAD,nan,persistent
FLBMOKII_00796,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01101,IJIGFOAD,nan,persistent
KGENGAEB_02234,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01133,IJIGFOAD,nan,persistent
IJIGFOAD_01133,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01133,IJIGFOAD,nan,persistent
AHOIKHHK_01069,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01133,IJIGFOAD,nan,persistent
FDKLAMFJ_01331,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01133,IJIGFOAD,nan,persistent
HLMLLCKC_02509,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01133,IJIGFOAD,nan,persistent
MEBKDNAM_00674,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01133,IJIGFOAD,nan,persistent
NCBEONCI_01384,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01133,IJIGFOAD,nan,persistent
FLBMOKII_00767,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01133,IJIGFOAD,nan,persistent
KGENGAEB_02266,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
IJIGFOAD_01165,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
AHOIKHHK_00511,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
FDKLAMFJ_01363,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
HLMLLCKC_00202,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
MEBKDNAM_00642,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
NCBEONCI_01416,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
FLBMOKII_00735,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01165,IJIGFOAD,P32397,persistent
KGENGAEB_00046,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
KGENGAEB_00584,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
KGENGAEB_02298,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
IJIGFOAD_02561,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
IJIGFOAD_01197,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
IJIGFOAD_00936,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
AHOIKHHK_02612,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
AHOIKHHK_00479,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
AHOIKHHK_00215,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
FDKLAMFJ_02840,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
FDKLAMFJ_01111,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
FDKLAMFJ_01395,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
HLMLLCKC_00395,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
HLMLLCKC_00170,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
HLMLLCKC_01478,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
MEBKDNAM_00610,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
MEBKDNAM_00901,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
MEBKDNAM_02812,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
NCBEONCI_00641,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
NCBEONCI_01448,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
NCBEONCI_01190,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
FLBMOKII_00982,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01197,IJIGFOAD,P04833,persistent
FLBMOKII_00703,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
FLBMOKII_02881,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01197,IJIGFOAD,P84583,persistent
KGENGAEB_02330,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01229,IJIGFOAD,nan,persistent
IJIGFOAD_01229,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01229,IJIGFOAD,nan,persistent
AHOIKHHK_00447,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01229,IJIGFOAD,nan,persistent
FDKLAMFJ_01427,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01229,IJIGFOAD,nan,persistent
HLMLLCKC_00138,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01229,IJIGFOAD,nan,persistent
MEBKDNAM_00578,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01229,IJIGFOAD,nan,persistent
NCBEONCI_01481,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01229,IJIGFOAD,nan,persistent
FLBMOKII_00671,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01229,IJIGFOAD,nan,persistent
KGENGAEB_02989,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01282,IJIGFOAD,nan,persistent
IJIGFOAD_01282,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01282,IJIGFOAD,nan,persistent
AHOIKHHK_02300,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01282,IJIGFOAD,nan,persistent
FDKLAMFJ_01495,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01282,IJIGFOAD,nan,persistent
HLMLLCKC_01451,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01282,IJIGFOAD,nan,persistent
MEBKDNAM_00525,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01282,IJIGFOAD,nan,persistent
NCBEONCI_01524,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01282,IJIGFOAD,nan,persistent
FLBMOKII_00600,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01282,IJIGFOAD,nan,persistent
KGENGAEB_02957,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
IJIGFOAD_01314,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
FDKLAMFJ_01526,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
MEBKDNAM_00493,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
NCBEONCI_01555,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
FLBMOKII_00567,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01314,IJIGFOAD,Q45585,persistent
KGENGAEB_03272,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
IJIGFOAD_01346,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
AHOIKHHK_02901,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
FDKLAMFJ_01565,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
HLMLLCKC_02389,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
MEBKDNAM_00461,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
NCBEONCI_01851,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
FLBMOKII_00528,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01346,IJIGFOAD,P71071,persistent
KGENGAEB_02380,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
IJIGFOAD_01378,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
AHOIKHHK_02682,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
FDKLAMFJ_01611,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
HLMLLCKC_00832,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
MEBKDNAM_00429,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
NCBEONCI_02641,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
FLBMOKII_00487,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01378,IJIGFOAD,O34764,persistent
KGENGAEB_02412,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
IJIGFOAD_01410,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
AHOIKHHK_01765,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
FDKLAMFJ_01644,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
HLMLLCKC_00800,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
MEBKDNAM_00396,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
NCBEONCI_02673,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
FLBMOKII_00455,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01410,IJIGFOAD,P19914,persistent
KGENGAEB_02444,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01442,IJIGFOAD,nan,persistent
IJIGFOAD_01442,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01442,IJIGFOAD,nan,persistent
AHOIKHHK_01706,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01442,IJIGFOAD,nan,persistent
FDKLAMFJ_01684,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01442,IJIGFOAD,nan,persistent
HLMLLCKC_02701,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01442,IJIGFOAD,nan,persistent
MEBKDNAM_00364,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01442,IJIGFOAD,nan,persistent
NCBEONCI_02705,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01442,IJIGFOAD,nan,persistent
FLBMOKII_00422,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01442,IJIGFOAD,nan,persistent
KGENGAEB_03409,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01474,IJIGFOAD,nan,persistent
IJIGFOAD_01474,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01474,IJIGFOAD,nan,persistent
IJIGFOAD_01462,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01474,IJIGFOAD,nan,persistent
AHOIKHHK_00439,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01474,IJIGFOAD,nan,persistent
FDKLAMFJ_01705,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01474,IJIGFOAD,nan,persistent
HLMLLCKC_01586,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01474,IJIGFOAD,nan,persistent
MEBKDNAM_00345,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01474,IJIGFOAD,nan,persistent
NCBEONCI_02730,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01474,IJIGFOAD,nan,persistent
FLBMOKII_00388,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01474,IJIGFOAD,nan,persistent
KGENGAEB_02695,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01506,IJIGFOAD,nan,persistent
IJIGFOAD_01506,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01506,IJIGFOAD,nan,persistent
AHOIKHHK_03252,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01506,IJIGFOAD,nan,persistent
FDKLAMFJ_01741,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01506,IJIGFOAD,nan,persistent
HLMLLCKC_01554,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01506,IJIGFOAD,nan,persistent
MEBKDNAM_00313,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01506,IJIGFOAD,nan,persistent
NCBEONCI_02760,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01506,IJIGFOAD,nan,persistent
FLBMOKII_00342,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01506,IJIGFOAD,nan,persistent
KGENGAEB_02663,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
IJIGFOAD_01538,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
AHOIKHHK_01449,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
FDKLAMFJ_01774,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
HLMLLCKC_01634,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
MEBKDNAM_00280,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
NCBEONCI_02793,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
FLBMOKII_00310,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01538,IJIGFOAD,Q7A695,persistent
IJIGFOAD_01581,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01581,IJIGFOAD,nan,persistent
AHOIKHHK_01164,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01581,IJIGFOAD,nan,persistent
FDKLAMFJ_01819,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01581,IJIGFOAD,nan,persistent
HLMLLCKC_01293,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01581,IJIGFOAD,nan,persistent
MEBKDNAM_00235,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01581,IJIGFOAD,nan,persistent
FLBMOKII_00263,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01581,IJIGFOAD,nan,persistent
KGENGAEB_02612,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
KGENGAEB_01193,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
IJIGFOAD_01613,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
IJIGFOAD_00442,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
AHOIKHHK_01980,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
AHOIKHHK_01196,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
FDKLAMFJ_01851,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
FDKLAMFJ_00565,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
HLMLLCKC_01126,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
HLMLLCKC_01325,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
MEBKDNAM_00203,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
MEBKDNAM_01395,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
NCBEONCI_03474,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
NCBEONCI_01940,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
FLBMOKII_01505,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
FLBMOKII_00231,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01613,IJIGFOAD,O32188,persistent
KGENGAEB_02644,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01645,IJIGFOAD,nan,persistent
IJIGFOAD_01645,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01645,IJIGFOAD,nan,persistent
AHOIKHHK_03183,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01645,IJIGFOAD,nan,persistent
FDKLAMFJ_01883,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01645,IJIGFOAD,nan,persistent
HLMLLCKC_01344,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01645,IJIGFOAD,nan,persistent
MEBKDNAM_00184,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01645,IJIGFOAD,nan,persistent
NCBEONCI_03508,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01645,IJIGFOAD,nan,persistent
NCBEONCI_03507,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01645,IJIGFOAD,nan,persistent
FLBMOKII_00199,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01645,IJIGFOAD,nan,persistent
KGENGAEB_03021,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
IJIGFOAD_01684,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
AHOIKHHK_00779,Geobacillus_thermodenitrificans_K1041,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
FDKLAMFJ_01926,Geobacillus_thermodenitrificans_ID-1,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
HLMLLCKC_02041,Geobacillus_thermodenitrificans_OS27,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
MEBKDNAM_00142,Geobacillus_thermodenitrificans_NG80-2,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
NCBEONCI_01593,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
FLBMOKII_00146,Geobacillus_thermodenitrificans_T12,IJIGFOAD_01684,IJIGFOAD,P04452,persistent
KGENGAEB_03053,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01716,IJIGFOAD,Q06796,persistent
IJIGFOAD_01716,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01716,IJIGFOAD,Q06796,persistent
