locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGENGAEB_00348	CDS	270	rpsO			30S ribosomal protein S15
KGENGAEB_00349	CDS	2169	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KGENGAEB_00350	CDS	984				hypothetical protein
KGENGAEB_00351	CDS	1248		3.4.24.-	COG0612	putative zinc protease
KGENGAEB_00352	CDS	243	ylmC_2		COG1873	putative sporulation protein YlmC
KGENGAEB_00353	CDS	903	dpaA	1.3.1.-		Dipicolinate synthase subunit A
KGENGAEB_00354	CDS	609	dpaB	1.3.1.-	COG0452	Dipicolinate synthase subunit B
KGENGAEB_00355	CDS	1044	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
KGENGAEB_00356	CDS	1272	lysC	2.7.2.4	COG0527	Aspartokinase 2
KGENGAEB_00357	CDS	876	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KGENGAEB_00358	CDS	1671	rnjB	3.1.-.-	COG0595	Ribonuclease J2
KGENGAEB_00359	CDS	738	tepA		COG0740	Translocation-enhancing protein TepA
KGENGAEB_00360	CDS	225				hypothetical protein
KGENGAEB_00361	CDS	2340	spoIIIE		COG1674	DNA translocase SpoIIIE
KGENGAEB_00362	CDS	732	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
KGENGAEB_00363	CDS	1095	tmpC		COG1744	Membrane lipoprotein TmpC
KGENGAEB_00364	CDS	1530	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
KGENGAEB_00365	CDS	1047				hypothetical protein
KGENGAEB_00366	CDS	960	rfuD		COG1079	putative riboflavin import permease protein RfuD
KGENGAEB_00367	CDS	1299				hypothetical protein
KGENGAEB_00368	CDS	1290				hypothetical protein
KGENGAEB_00369	CDS	717	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KGENGAEB_00370	CDS	249	yflH			putative protein YflH
KGENGAEB_00371	CDS	792				hypothetical protein
KGENGAEB_00372	CDS	903	rodZ			Cytoskeleton protein RodZ
KGENGAEB_00373	CDS	579	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
KGENGAEB_00374	CDS	1245	cinA		COG1058	Putative competence-damage inducible protein
KGENGAEB_00375	CDS	1041	recA		COG0468	Protein RecA
KGENGAEB_00376	CDS	1557	rny	3.1.-.-	COG1418	Ribonuclease Y
KGENGAEB_00377	CDS	798	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
KGENGAEB_00378	CDS	261	spoVS		COG2359	Stage V sporulation protein S
KGENGAEB_00379	CDS	924				hypothetical protein
KGENGAEB_00380	CDS	1773	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
KGENGAEB_00381	CDS	867				hypothetical protein
KGENGAEB_00382	CDS	1572	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KGENGAEB_00383	CDS	432	ymcA		COG4550	putative protein YmcA
KGENGAEB_00384	CDS	552	cotE			Spore coat protein E
KGENGAEB_00385	CDS	2730	mutS		COG0249	DNA mismatch repair protein MutS
KGENGAEB_00386	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
KGENGAEB_00387	CDS	1044	lytE_1	3.4.-.-		putative peptidoglycan endopeptidase LytE
KGENGAEB_00388	CDS	1521	opuD		COG1292	Glycine betaine transporter OpuD
KGENGAEB_00389	CDS	1350	bmr3_1			Multidrug resistance protein 3
KGENGAEB_00390	CDS	1692				hypothetical protein
KGENGAEB_00391	CDS	948	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KGENGAEB_00392	CDS	228	hfq		COG1923	RNA-binding protein Hfq
KGENGAEB_00393	CDS	933	spoVK		COG0464	Stage V sporulation protein K
KGENGAEB_00394	CDS	1575		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KGENGAEB_00395	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KGENGAEB_00396	CDS	222	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
KGENGAEB_00397	CDS	804	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KGENGAEB_00398	CDS	1620		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
KGENGAEB_00399	CDS	900	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
KGENGAEB_00400	CDS	1149	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
KGENGAEB_00401	CDS	879	yijE_1			putative cystine transporter YijE
KGENGAEB_00402	CDS	462				hypothetical protein
KGENGAEB_00403	CDS	606				hypothetical protein
KGENGAEB_00404	CDS	1248	hflX		COG2262	GTPase HflX
KGENGAEB_00405	CDS	1272				hypothetical protein
KGENGAEB_00406	CDS	402	glnR		COG0789	HTH-type transcriptional regulator GlnR
KGENGAEB_00407	CDS	1335	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
KGENGAEB_00408	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
KGENGAEB_00409	CDS	306	yneA		COG1388	Cell division suppressor protein YneA
KGENGAEB_00410	CDS	654	yneB		COG1961	Resolvase YneB
KGENGAEB_00411	CDS	231				hypothetical protein
KGENGAEB_00412	CDS	2007	tkt	2.2.1.1		Transketolase
KGENGAEB_00413	CDS	438				hypothetical protein
KGENGAEB_00414	CDS	213				hypothetical protein
KGENGAEB_00415	CDS	1740	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
KGENGAEB_00416	CDS	1779	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
KGENGAEB_00417	CDS	180				hypothetical protein
KGENGAEB_00418	CDS	795	dipZ		COG0785	Protein DipZ
KGENGAEB_00419	CDS	357	cheY_2		COG0784	Chemotaxis protein CheY
KGENGAEB_00420	CDS	477				hypothetical protein
KGENGAEB_00421	CDS	435				hypothetical protein
KGENGAEB_00422	CDS	651				hypothetical protein
KGENGAEB_00423	CDS	2685	dgaR			Transcriptional regulatory protein DagR
KGENGAEB_00424	CDS	303	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
KGENGAEB_00425	CDS	1356	licC		COG1455	Lichenan permease IIC component
KGENGAEB_00426	CDS	738	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
KGENGAEB_00427	CDS	312	celD			PTS system cellobiose-specific EIIA component
KGENGAEB_00428	CDS	147	sspP			Small, acid-soluble spore protein P
KGENGAEB_00429	CDS	261				hypothetical protein
KGENGAEB_00430	CDS	150	sspO			Small, acid-soluble spore protein O
KGENGAEB_00431	CDS	2721	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
KGENGAEB_00432	CDS	138				hypothetical protein
KGENGAEB_00433	CDS	477				hypothetical protein
KGENGAEB_00434	CDS	927				hypothetical protein
KGENGAEB_00435	CDS	666				hypothetical protein
KGENGAEB_00436	CDS	216				hypothetical protein
KGENGAEB_00437	CDS	270				hypothetical protein
KGENGAEB_00438	CDS	201	cspB			Cold shock protein CspB
KGENGAEB_00439	CDS	252				hypothetical protein
KGENGAEB_00440	CDS	402	spo0M_1		COG4326	Sporulation-control protein spo0M
KGENGAEB_00441	CDS	825	glpF		COG0580	Glycerol uptake facilitator protein
KGENGAEB_00442	CDS	1494	glpK	2.7.1.30		Glycerol kinase
KGENGAEB_00443	CDS	336				hypothetical protein
KGENGAEB_00444	CDS	90				hypothetical protein
KGENGAEB_00445	CDS	483				hypothetical protein
KGENGAEB_00446	CDS	417				hypothetical protein
KGENGAEB_00447	CDS	969	hutG	3.5.3.8		Formimidoylglutamase
KGENGAEB_00448	CDS	1476	rhaR			HTH-type transcriptional activator RhaR
KGENGAEB_00449	CDS	1656	hutU	4.2.1.49	COG2987	Urocanate hydratase
KGENGAEB_00450	CDS	1275	hutI	3.5.2.7	COG1228	Imidazolonepropionase
KGENGAEB_00451	CDS	1329				hypothetical protein
KGENGAEB_00452	CDS	534				hypothetical protein
KGENGAEB_00453	CDS	450	mscL		COG1970	Large-conductance mechanosensitive channel
KGENGAEB_00454	CDS	1221				hypothetical protein
KGENGAEB_00455	CDS	966	psuK	2.7.1.83	COG0524	Pseudouridine kinase
KGENGAEB_00456	CDS	906	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
KGENGAEB_00457	CDS	768	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
KGENGAEB_00458	CDS	540				hypothetical protein
KGENGAEB_00459	CDS	141				hypothetical protein
KGENGAEB_00460	CDS	1170	mcrB	3.1.21.-	COG1401	5-methylcytosine-specific restriction enzyme B
KGENGAEB_00461	CDS	372				hypothetical protein
KGENGAEB_00462	CDS	630	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
KGENGAEB_00463	CDS	1329				hypothetical protein
KGENGAEB_00464	CDS	1218				hypothetical protein
KGENGAEB_00465	tRNA	76				tRNA-Arg(cct)
KGENGAEB_00466	tRNA	76				tRNA-Phe(gaa)
KGENGAEB_00467	tRNA	76				tRNA-Thr(cgt)
KGENGAEB_00468	tRNA	85				tRNA-Tyr(gta)
KGENGAEB_00469	tRNA	74				tRNA-Trp(cca)
KGENGAEB_00470	tRNA	74				tRNA-His(gtg)
KGENGAEB_00471	tRNA	75				tRNA-Gln(ttg)
KGENGAEB_00472	tRNA	73				tRNA-Gly(gcc)
KGENGAEB_00473	tRNA	74				tRNA-Cys(gca)
KGENGAEB_00474	tRNA	84				tRNA-Leu(caa)
KGENGAEB_00475	CDS	420				hypothetical protein
KGENGAEB_00476	CDS	423	fosB	2.5.1.-	COG0346	Metallothiol transferase FosB
KGENGAEB_00477	CDS	531				hypothetical protein
KGENGAEB_00478	CDS	135				hypothetical protein
KGENGAEB_00479	CDS	471				hypothetical protein
KGENGAEB_00480	CDS	363				hypothetical protein
KGENGAEB_00481	CDS	273				hypothetical protein
KGENGAEB_00482	CDS	186				hypothetical protein
KGENGAEB_00483	CDS	471				hypothetical protein
KGENGAEB_00484	CDS	159				hypothetical protein
KGENGAEB_00485	CDS	279				hypothetical protein
KGENGAEB_00486	CDS	528				hypothetical protein
KGENGAEB_00487	CDS	903				hypothetical protein
KGENGAEB_00488	CDS	627				hypothetical protein
KGENGAEB_00489	CDS	555	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
KGENGAEB_00490	CDS	630	leuE_1		COG1280	Leucine efflux protein
KGENGAEB_00491	CDS	627	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
KGENGAEB_00492	CDS	648				hypothetical protein
KGENGAEB_00493	CDS	111				hypothetical protein
KGENGAEB_00494	CDS	1521	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
KGENGAEB_00495	CDS	954	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
KGENGAEB_00496	CDS	1959	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
KGENGAEB_00497	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
KGENGAEB_00498	CDS	1032	glgD		COG0448	Glycogen biosynthesis protein GlgD
KGENGAEB_00499	CDS	1458	glgA	2.4.1.21	COG0297	Glycogen synthase
KGENGAEB_00500	CDS	2400	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
KGENGAEB_00501	CDS	795				putative protein
KGENGAEB_00502	CDS	765	dksA			RNA polymerase-binding transcription factor DksA
KGENGAEB_00503	CDS	930	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KGENGAEB_00504	CDS	1377	menF	5.4.4.2		Isochorismate synthase MenF
KGENGAEB_00505	CDS	1761	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
KGENGAEB_00506	CDS	801	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KGENGAEB_00507	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
KGENGAEB_00508	CDS	1482	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
KGENGAEB_00509	CDS	201				hypothetical protein
KGENGAEB_00510	CDS	162				hypothetical protein
KGENGAEB_00511	CDS	291				hypothetical protein
KGENGAEB_00512	CDS	504				hypothetical protein
KGENGAEB_00513	CDS	1338				hypothetical protein
KGENGAEB_00514	CDS	975	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
KGENGAEB_00515	CDS	246	yidD		COG0759	Putative membrane protein insertion efficiency factor
KGENGAEB_00516	CDS	477	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
KGENGAEB_00517	CDS	216				hypothetical protein
KGENGAEB_00518	CDS	441	dps		COG0783	General stress protein 20U
KGENGAEB_00519	CDS	396				hypothetical protein
KGENGAEB_00520	CDS	339				hypothetical protein
KGENGAEB_00521	CDS	468	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
KGENGAEB_00522	CDS	810	ribX_1			Riboflavin transport system permease protein RibX
KGENGAEB_00523	CDS	819	opuBA_1		COG1125	Choline transport ATP-binding protein OpuBA
KGENGAEB_00524	CDS	1005				hypothetical protein
KGENGAEB_00525	CDS	789				hypothetical protein
KGENGAEB_00526	CDS	243	ytmB			putative protein YtmB
KGENGAEB_00527	CDS	1587	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
KGENGAEB_00528	CDS	1215	metK	2.5.1.6		S-adenosylmethionine synthase
KGENGAEB_00529	CDS	522	yrdA_1		COG0663	Protein YrdA
KGENGAEB_00530	CDS	1083	ytpB	4.2.3.130		Tetraprenyl-beta-curcumene synthase
KGENGAEB_00531	CDS	573	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KGENGAEB_00532	CDS	960				hypothetical protein
KGENGAEB_00533	CDS	264				hypothetical protein
KGENGAEB_00534	CDS	165				hypothetical protein
KGENGAEB_00535	CDS	1200	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
KGENGAEB_00536	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
KGENGAEB_00537	CDS	315		2.8.1.-	COG0607	Sulfurtransferase
KGENGAEB_00538	CDS	180				Sporulation protein cse60
KGENGAEB_00539	CDS	1302			COG2081	putative protein
KGENGAEB_00540	CDS	1626	murJ_1		COG2244	Lipid II flippase MurJ
KGENGAEB_00541	CDS	201				hypothetical protein
KGENGAEB_00542	CDS	747	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KGENGAEB_00543	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
KGENGAEB_00544	CDS	1407		3.4.13.-		Putative dipeptidase
KGENGAEB_00545	CDS	1197	yegT			Putative nucleoside transporter YegT
KGENGAEB_00546	CDS	579	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
KGENGAEB_00547	CDS	942				hypothetical protein
KGENGAEB_00548	CDS	2181	amyX	3.2.1.41	COG1523	Pullulanase
KGENGAEB_00549	CDS	783				hypothetical protein
KGENGAEB_00550	CDS	270				hypothetical protein
KGENGAEB_00551	CDS	651	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
KGENGAEB_00552	CDS	852	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
KGENGAEB_00553	CDS	297				hypothetical protein
KGENGAEB_00554	CDS	1077	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
KGENGAEB_00555	CDS	531		3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
KGENGAEB_00556	CDS	798				hypothetical protein
KGENGAEB_00557	CDS	606				hypothetical protein
KGENGAEB_00558	CDS	3453				hypothetical protein
KGENGAEB_00559	CDS	1305	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
KGENGAEB_00560	CDS	450				hypothetical protein
KGENGAEB_00561	CDS	384				hypothetical protein
KGENGAEB_00562	CDS	333				hypothetical protein
KGENGAEB_00563	CDS	1083	aroA		COG1605	Protein AroA(G)
KGENGAEB_00564	CDS	996	ccpA_1		COG1609	Catabolite control protein A
KGENGAEB_00565	CDS	1170	acuC			Acetoin utilization protein AcuC
KGENGAEB_00566	CDS	645	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KGENGAEB_00567	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
KGENGAEB_00568	CDS	1716	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KGENGAEB_00569	CDS	2760	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
KGENGAEB_00570	CDS	1260	tyrS	6.1.1.1		Tyrosine--tRNA ligase
KGENGAEB_00571	CDS	1461	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
KGENGAEB_00572	CDS	825	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
KGENGAEB_00573	CDS	129				hypothetical protein
KGENGAEB_00574	CDS	1632	panF_1		COG4145	Sodium/pantothenate symporter
KGENGAEB_00575	CDS	1032				hypothetical protein
KGENGAEB_00576	CDS	603	rpsD			30S ribosomal protein S4
KGENGAEB_00577	CDS	198				hypothetical protein
KGENGAEB_00578	CDS	1836				hypothetical protein
KGENGAEB_00579	CDS	477	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
KGENGAEB_00580	CDS	825	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
KGENGAEB_00581	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
KGENGAEB_00582	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
KGENGAEB_00583	CDS	1212	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
KGENGAEB_00584	CDS	207				Small, acid-soluble spore protein 1
KGENGAEB_00585	CDS	1596	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KGENGAEB_00586	CDS	804	nadK	2.7.1.23		NAD kinase
KGENGAEB_00587	CDS	1008	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
KGENGAEB_00588	CDS	471				hypothetical protein
KGENGAEB_00589	CDS	690				hypothetical protein
KGENGAEB_00590	CDS	480	ytfJ		COG3874	putative spore protein YtfJ
KGENGAEB_00591	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
KGENGAEB_00592	CDS	990				hypothetical protein
KGENGAEB_00593	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
KGENGAEB_00594	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
KGENGAEB_00595	CDS	1662	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KGENGAEB_00596	CDS	231				hypothetical protein
KGENGAEB_00597	CDS	333				hypothetical protein
KGENGAEB_00598	CDS	1221	argG	6.3.4.5		Argininosuccinate synthase
KGENGAEB_00599	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
KGENGAEB_00600	CDS	447				Putative universal stress protein
KGENGAEB_00601	CDS	144				hypothetical protein
KGENGAEB_00602	CDS	765	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KGENGAEB_00603	CDS	1116	ald_1	1.4.1.1		Alanine dehydrogenase
KGENGAEB_00604	CDS	1095		3.4.-.-		putative peptidase
KGENGAEB_00605	CDS	681				hypothetical protein
KGENGAEB_00606	CDS	1308	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KGENGAEB_00607	CDS	363				hypothetical protein
KGENGAEB_00608	CDS	309				hypothetical protein
KGENGAEB_00609	CDS	948	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KGENGAEB_00610	CDS	504	ytrI			Sporulation membrane protein YtrI
KGENGAEB_00611	CDS	342	ytrH			Sporulation membrane protein YtrH
KGENGAEB_00612	CDS	3282	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KGENGAEB_00613	CDS	618	nanR			HTH-type transcriptional repressor NanR
KGENGAEB_00614	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KGENGAEB_00615	CDS	978	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KGENGAEB_00616	CDS	960	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
KGENGAEB_00617	CDS	1764	pyk	2.7.1.40		Pyruvate kinase
KGENGAEB_00618	CDS	1119				Sodium-lithium/proton antiporter
KGENGAEB_00619	CDS	456				hypothetical protein
KGENGAEB_00620	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
KGENGAEB_00621	CDS	1272	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
KGENGAEB_00622	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
KGENGAEB_00623	CDS	468	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
KGENGAEB_00624	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
KGENGAEB_00625	CDS	1752	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
KGENGAEB_00626	CDS	2631	polA	2.7.7.7		DNA polymerase I
KGENGAEB_00627	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
KGENGAEB_00628	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
KGENGAEB_00629	CDS	1029	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
KGENGAEB_00630	CDS	375	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
KGENGAEB_00631	CDS	399				hypothetical protein
KGENGAEB_00632	CDS	462	nrdR		COG1327	Transcriptional repressor NrdR
KGENGAEB_00633	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
KGENGAEB_00634	CDS	942	dnaI		COG1484	Primosomal protein DnaI
KGENGAEB_00635	CDS	876				hypothetical protein
KGENGAEB_00636	CDS	1950	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
KGENGAEB_00637	CDS	474	infC			Translation initiation factor IF-3
KGENGAEB_00638	CDS	201	rpmI		COG0291	50S ribosomal protein L35
KGENGAEB_00639	CDS	360	rplT		COG0292	50S ribosomal protein L20
KGENGAEB_00640	CDS	252				hypothetical protein
KGENGAEB_00641	CDS	486				hypothetical protein
KGENGAEB_00642	CDS	1161	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
KGENGAEB_00643	CDS	210	sspI			Small, acid-soluble spore protein I
KGENGAEB_00644	CDS	525	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
KGENGAEB_00645	CDS	756		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KGENGAEB_00646	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KGENGAEB_00647	CDS	2415	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
KGENGAEB_00648	CDS	780	modA		COG0725	Molybdate-binding protein ModA
KGENGAEB_00649	CDS	402	crcB_1			Putative fluoride ion transporter CrcB
KGENGAEB_00650	CDS	354	crcB_2			Putative fluoride ion transporter CrcB
KGENGAEB_00651	CDS	1275	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
KGENGAEB_00652	CDS	453				hypothetical protein
KGENGAEB_00653	CDS	3165	smc_2			Chromosome partition protein Smc
KGENGAEB_00654	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
KGENGAEB_00655	CDS	276	zapA		COG3027	Cell division protein ZapA
KGENGAEB_00656	CDS	540				hypothetical protein
KGENGAEB_00657	CDS	1728	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
KGENGAEB_00658	CDS	2355	mutS2	3.1.-.-		Endonuclease MutS2
KGENGAEB_00659	CDS	408				hypothetical protein
KGENGAEB_00660	CDS	165				hypothetical protein
KGENGAEB_00661	CDS	1695	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
KGENGAEB_00662	CDS	588	fadR			Fatty acid metabolism regulator protein
KGENGAEB_00663	CDS	774	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
KGENGAEB_00664	CDS	777	fixA			Protein FixA
KGENGAEB_00665	CDS	978	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
KGENGAEB_00666	CDS	315	trxA		COG0526	Thioredoxin
KGENGAEB_00667	CDS	999	ssuA_1			Putative aliphatic sulfonates-binding protein
KGENGAEB_00668	CDS	786	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
KGENGAEB_00669	CDS	783	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
KGENGAEB_00670	CDS	981	ssuA_2			Putative aliphatic sulfonates-binding protein
KGENGAEB_00671	CDS	516	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
KGENGAEB_00672	CDS	1125	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
KGENGAEB_00673	CDS	1773	uvrC		COG0322	UvrABC system protein C
KGENGAEB_00674	CDS	453	yslB			putative protein YslB
KGENGAEB_00675	CDS	609	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
KGENGAEB_00676	CDS	1758	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
KGENGAEB_00677	CDS	762	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
KGENGAEB_00678	CDS	225	gerE		COG2771	Spore germination protein GerE
KGENGAEB_00679	CDS	150				hypothetical protein
KGENGAEB_00680	CDS	285	yusO			putative HTH-type transcriptional regulator YusO
KGENGAEB_00681	CDS	795	murI	5.1.1.3		Glutamate racemase
KGENGAEB_00682	CDS	1077	gerM		COG5401	Spore germination protein GerM
KGENGAEB_00683	CDS	768	rph	2.7.7.56	COG0689	Ribonuclease PH
KGENGAEB_00684	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
